input_text,target_text,conversation_id,windex,split
"ER: What if your children were in a position these kids are in, wouldn't you want someone to help them?
EE: Where are those childrens parent?
ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.",hneg+,229,17,train
"EE: Where are those childrens parent?
ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.
EE: My small change won't do a thing for those kids.",sneg+,229,18,train
"ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.
EE: My small change won't do a thing for those kids.
EE: What they need is to be extracted from those countries so that they can have a better life not 0.25",other,229,19,train
"EE: My small change won't do a thing for those kids.
EE: What they need is to be extracted from those countries so that they can have a better life not 0.25
ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.",hneg+,229,20,train
"EE: What they need is to be extracted from those countries so that they can have a better life not 0.25
ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.
ER: I understand it may not seem like a lot, but it can really make a difference",hneg+,229,21,train
"ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.
ER: I understand it may not seem like a lot, but it can really make a difference
ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to",hneg+,229,22,train
"ER: I understand it may not seem like a lot, but it can really make a difference
ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to
ER: What do you say?",other,229,23,train
"ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to
ER: What do you say?
EE: If it makes you happy, go ahead and take .50",hpos+,229,24,train
"ER: What do you say?
EE: If it makes you happy, go ahead and take .50
ER: Oh thank you so much, you have no idea how much that .50 will mean to those children, thank you very much and have a wonderful night you blessed soul.",hpos+,229,25,train
"EE: If it makes you happy, go ahead and take .50
ER: Oh thank you so much, you have no idea how much that .50 will mean to those children, thank you very much and have a wonderful night you blessed soul.
EE: No problem have a good night",other,229,26,train
ER: Hi there,other,17,0,train
"ER: Hi there
EE: Hello",other,17,1,train
"ER: Hi there
EE: Hello
ER: Have you heard of the Save the Children charity?",other,17,2,train
"EE: Hello
ER: Have you heard of the Save the Children charity?
EE: I actually have not.",hpos-,17,3,train
"ER: Have you heard of the Save the Children charity?
EE: I actually have not.
EE: What do they do to help children?",hneg-,17,4,train
"EE: I actually have not.
EE: What do they do to help children?
ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.",spos+,17,5,train
"EE: What do they do to help children?
ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
EE: I'm glad a charity like that exists internationally.",hpos+,17,6,train
"ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
EE: I'm glad a charity like that exists internationally.
ER: It's for a great cause.",spos+,17,7,train
"EE: I'm glad a charity like that exists internationally.
ER: It's for a great cause.
ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.",other,17,8,train
"ER: It's for a great cause.
ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.
ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.",other,17,9,train
"ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.
ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.
ER: Even little bits can go a long way, you know?",hpos+,17,10,train
"ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.
ER: Even little bits can go a long way, you know?
EE: it does, and charities can go further with the amount of money donated.",hpos+,17,11,train
"ER: Even little bits can go a long way, you know?
EE: it does, and charities can go further with the amount of money donated.
ER: Absolutely.",hpos+,17,12,train
"EE: it does, and charities can go further with the amount of money donated.
ER: Absolutely.
ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.",other,17,13,train
"ER: Absolutely.
ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.
ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.",other,17,14,train
"ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.
ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.
EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.",other,17,15,train
"ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.
EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.
ER: Exactly.",hpos+,17,16,train
"EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.
ER: Exactly.
ER: It's not like we really get the choice of how/when/where we are born.",other,17,17,train
"ER: Exactly.
ER: It's not like we really get the choice of how/when/where we are born.
ER: It's a matter of chance.",other,17,18,train
"ER: It's not like we really get the choice of how/when/where we are born.
ER: It's a matter of chance.
ER: It's unfair to be born into conditions like that.",other,17,19,train
"ER: It's a matter of chance.
ER: It's unfair to be born into conditions like that.
EE: Hopefully, more the people born more lucky can lend a hand.",other,17,20,train
"ER: It's unfair to be born into conditions like that.
EE: Hopefully, more the people born more lucky can lend a hand.
ER: Absolutely!",hpos+,17,21,train
"EE: Hopefully, more the people born more lucky can lend a hand.
ER: Absolutely!
ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?",hneg-,17,22,train
"ER: Absolutely!
ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?
ER: A little bit can go a long way!",hpos+,17,23,train
"ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?
ER: A little bit can go a long way!
EE: Yes, absolutely.",hpos+,17,24,train
"ER: A little bit can go a long way!
EE: Yes, absolutely.
EE: I can donate $0.50.",hpos+,17,25,train
"EE: Yes, absolutely.
EE: I can donate $0.50.
ER: The charity will greatly appreciate your contribution I'm sure!",hpos+,17,26,train
"EE: I can donate $0.50.
ER: The charity will greatly appreciate your contribution I'm sure!
ER: Are you absolutely sure you'd like to donate $0.50?",hneg-,17,27,train
"ER: The charity will greatly appreciate your contribution I'm sure!
ER: Are you absolutely sure you'd like to donate $0.50?
EE: Yes, I am sure.",hpos+,17,28,train
"ER: Are you absolutely sure you'd like to donate $0.50?
EE: Yes, I am sure.
ER: Okay, the charity will greatly benefit from your help!",hpos+,17,29,train
"EE: Yes, I am sure.
ER: Okay, the charity will greatly benefit from your help!
ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.",hneg-,17,30,train
"ER: Okay, the charity will greatly benefit from your help!
ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.
EE: I understand.",hpos+,17,31,train
"ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.
EE: I understand.
EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.",sneg+,17,32,train
"EE: I understand.
EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.
ER: I absolutely understand.",hpos+,17,33,train
"EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.
ER: I absolutely understand.
ER: Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!",hpos+,17,34,train
"ER: I absolutely understand.
ER: Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!
EE: I hope you do as well!",other,17,35,train
ER: It would be really helpful if you donated to Save the Children fund!,hneg-,40,0,train
"ER: It would be really helpful if you donated to Save the Children fund!
EE: What does the money go towards if I donate?",hneg-,40,1,train
"ER: It would be really helpful if you donated to Save the Children fund!
EE: What does the money go towards if I donate?
ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.",spos+,40,2,train
"EE: What does the money go towards if I donate?
ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
ER: We ensure children's unique needs are met and their voices are heard.",spos+,40,3,train
"ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
ER: We ensure children's unique needs are met and their voices are heard.
ER: We deliver lasting results for millions of children, including those hardest to reach.",spos+,40,4,train
"ER: We ensure children's unique needs are met and their voices are heard.
ER: We deliver lasting results for millions of children, including those hardest to reach.
ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.",spos+,40,5,train
"ER: We deliver lasting results for millions of children, including those hardest to reach.
ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.
EE: Where in the world are the children located?",hneg-,40,6,train
"ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.
EE: Where in the world are the children located?
ER: US and global, wherever children need help, they are there.",spos+,40,7,train
"EE: Where in the world are the children located?
ER: US and global, wherever children need help, they are there.
EE: If I donate $25, does that go a long way?",hpos+,40,8,train
"ER: US and global, wherever children need help, they are there.
EE: If I donate $25, does that go a long way?
ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.",hpos+,40,9,train
"EE: If I donate $25, does that go a long way?
ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.
ER: A dollar can buy a lot!",hneg+,40,10,train
"ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.
ER: A dollar can buy a lot!
EE: Will it help towards education?",hneg-,40,11,train
"ER: A dollar can buy a lot!
EE: Will it help towards education?
ER: Yes, it is one of the core programs.",spos+,40,12,train
"EE: Will it help towards education?
ER: Yes, it is one of the core programs.
ER: It leads children out of poverty so is a large focus.",spos+,40,13,train
"ER: Yes, it is one of the core programs.
ER: It leads children out of poverty so is a large focus.
EE: Do you accept monthly donations of smaller amounts?",hneg-,40,14,train
"ER: It leads children out of poverty so is a large focus.
EE: Do you accept monthly donations of smaller amounts?
ER: You can do a one time donation or a monthly subscription.",other,40,15,train
"EE: Do you accept monthly donations of smaller amounts?
ER: You can do a one time donation or a monthly subscription.
EE: What are the amounts for monthly subscriptions?",hneg-,40,16,train
"ER: You can do a one time donation or a monthly subscription.
EE: What are the amounts for monthly subscriptions?
ER: between 5 - 100",other,40,17,train
"EE: What are the amounts for monthly subscriptions?
ER: between 5 - 100
EE: Do I get updates on a specific child if I donate monthly?",hneg-,40,18,train
"ER: between 5 - 100
EE: Do I get updates on a specific child if I donate monthly?
ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.",spos+,40,19,train
"EE: Do I get updates on a specific child if I donate monthly?
ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.
EE: To what age are children receiving help?",hneg-,40,20,train
"ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.
EE: To what age are children receiving help?
ER: From infants to young adults all children are helped.",spos+,40,21,train
"EE: To what age are children receiving help?
ER: From infants to young adults all children are helped.
EE: I would like to donate $5 monthly.",hpos+,40,22,train
"ER: From infants to young adults all children are helped.
EE: I would like to donate $5 monthly.
ER: Thank you, that is wonderful and you will help a tremendous amount!",hpos+,40,23,train
"EE: I would like to donate $5 monthly.
ER: Thank you, that is wonderful and you will help a tremendous amount!
EE: Am I able to communicate with the child?",hneg-,40,24,train
"ER: Thank you, that is wonderful and you will help a tremendous amount!
EE: Am I able to communicate with the child?
ER: Yes you can write them letters and they can write you back, thanks!",spos+,40,25,train
"EE: Am I able to communicate with the child?
ER: Yes you can write them letters and they can write you back, thanks!
EE: Great, thank you very much",hpos+,40,26,train
ER: Hello!,other,168,0,train
"ER: Hello!
ER: How're you doing today?",other,168,1,train
"ER: Hello!
ER: How're you doing today?
EE: Hey, kind of tired but overall good.",other,168,2,train
"ER: How're you doing today?
EE: Hey, kind of tired but overall good.
EE: How are you?",other,168,3,train
"EE: Hey, kind of tired but overall good.
EE: How are you?
ER: I'm doing alright.",other,168,4,train
"EE: How are you?
ER: I'm doing alright.
ER: I just had a thought on my mind that I wanted to ask you about",other,168,5,train
"ER: I'm doing alright.
ER: I just had a thought on my mind that I wanted to ask you about
EE: Yea?",other,168,6,train
"ER: I just had a thought on my mind that I wanted to ask you about
EE: Yea?
EE: Go for it.",other,168,7,train
"EE: Yea?
EE: Go for it.
ER: Do you donate when you get the chance?",other,168,8,train
"EE: Go for it.
ER: Do you donate when you get the chance?
ER: I was thinking about how everywhere you go, they ask you to donate .50 here and your change there.",other,168,9,train
"ER: Do you donate when you get the chance?
ER: I was thinking about how everywhere you go, they ask you to donate .50 here and your change there.
ER: I think I need to actually start donating.",spos+,168,10,train
"ER: I was thinking about how everywhere you go, they ask you to donate .50 here and your change there.
ER: I think I need to actually start donating.
ER: How does it make you feel?",other,168,11,train
"ER: I think I need to actually start donating.
ER: How does it make you feel?
ER: Do you donate?",other,168,12,train
"ER: How does it make you feel?
ER: Do you donate?
EE: I don't like to donate to for profit businesses.",spos+,168,13,train
"ER: Do you donate?
EE: I don't like to donate to for profit businesses.
EE: I feel like they'll just take my donation and get their tax credit.",hpos-,168,14,train
"EE: I don't like to donate to for profit businesses.
EE: I feel like they'll just take my donation and get their tax credit.
ER: How do you feel about Save the Children?",hneg-,168,15,train
"EE: I feel like they'll just take my donation and get their tax credit.
ER: How do you feel about Save the Children?
ER: My nephew had to get taken into the hospital not too long ago and I just got the letter in the mail saying they used Save the Childrens donation money to help him.",spos+,168,16,train
"ER: How do you feel about Save the Children?
ER: My nephew had to get taken into the hospital not too long ago and I just got the letter in the mail saying they used Save the Childrens donation money to help him.
ER: I'm thinking about donating to them.",spos+,168,17,train
"ER: My nephew had to get taken into the hospital not too long ago and I just got the letter in the mail saying they used Save the Childrens donation money to help him.
ER: I'm thinking about donating to them.
EE: I'm sorry to hear about your nephew?",hpos+,168,18,train
"ER: I'm thinking about donating to them.
EE: I'm sorry to hear about your nephew?
EE: What happened, if you don't mind me asking.",other,168,19,train
"EE: I'm sorry to hear about your nephew?
EE: What happened, if you don't mind me asking.
ER: We found out the hard way that he has actual celiacs (sorry I can't spell too well) and he has an allergic reaction to the cake on his birthday.",other,168,20,train
"EE: What happened, if you don't mind me asking.
ER: We found out the hard way that he has actual celiacs (sorry I can't spell too well) and he has an allergic reaction to the cake on his birthday.
ER: He went through a TON of testing and that's how they caught it.",other,168,21,train
"ER: We found out the hard way that he has actual celiacs (sorry I can't spell too well) and he has an allergic reaction to the cake on his birthday.
ER: He went through a TON of testing and that's how they caught it.
ER: He has to stay overnight at the hospital for a few weeks and his parents just couldn't afford it.",other,168,22,train
"ER: He went through a TON of testing and that's how they caught it.
ER: He has to stay overnight at the hospital for a few weeks and his parents just couldn't afford it.
ER: That's when Save the Children came around to help",spos+,168,23,train
"ER: He has to stay overnight at the hospital for a few weeks and his parents just couldn't afford it.
ER: That's when Save the Children came around to help
EE: Oh my gosh.",other,168,24,train
"ER: That's when Save the Children came around to help
EE: Oh my gosh.
EE: I am so sorry to hear about the little guy and how his birthday, too.",hpos+,168,25,train
"EE: Oh my gosh.
EE: I am so sorry to hear about the little guy and how his birthday, too.
EE: How did Save the Children help?",hneg-,168,26,train
"EE: I am so sorry to hear about the little guy and how his birthday, too.
EE: How did Save the Children help?
ER: They helped cover the bills for it since he's in Africa.",spos+,168,27,train
"EE: How did Save the Children help?
ER: They helped cover the bills for it since he's in Africa.
ER: He's doing much better now though!",other,168,28,train
"ER: They helped cover the bills for it since he's in Africa.
ER: He's doing much better now though!
EE: Oh wow.",hpos+,168,29,train
"ER: He's doing much better now though!
EE: Oh wow.
EE: All the way in Africa.",hpos+,168,30,train
"EE: Oh wow.
EE: All the way in Africa.
EE: I'm really glad to hear that.",hpos+,168,31,train
"EE: All the way in Africa.
EE: I'm really glad to hear that.
EE: You must be so releived.",other,168,32,train
"EE: I'm really glad to hear that.
EE: You must be so releived.
ER: I am!",other,168,33,train
"EE: You must be so releived.
ER: I am!
ER: I'm thinking about donating to them would you be willing to help?",hneg-,168,34,train
"ER: I am!
ER: I'm thinking about donating to them would you be willing to help?
EE: Sure thing.",hpos+,168,35,train
"ER: I'm thinking about donating to them would you be willing to help?
EE: Sure thing.
EE: What are the amounts I can pick from?",other,168,36,train
"EE: Sure thing.
EE: What are the amounts I can pick from?
ER: You can choose any amount from 0 to all of you payment",hneg+,168,37,train
"EE: What are the amounts I can pick from?
ER: You can choose any amount from 0 to all of you payment
EE: I'll do $20.",hpos+,168,38,train
"ER: You can choose any amount from 0 to all of you payment
EE: I'll do $20.
ER: Oh man, I can't believe it!",hpos+,168,39,train
"EE: I'll do $20.
ER: Oh man, I can't believe it!
ER: Thank you so much!",hpos+,168,40,train
"ER: Oh man, I can't believe it!
ER: Thank you so much!
ER: Sadly, this task will only let you donate the whole 2 dollars.",hneg+,168,41,train
"ER: Thank you so much!
ER: Sadly, this task will only let you donate the whole 2 dollars.
ER: If you wanna donate more you can donate through the website!",hneg+,168,42,train
"ER: Sadly, this task will only let you donate the whole 2 dollars.
ER: If you wanna donate more you can donate through the website!
ER: I'm looking at donating 20 tonight too",spos+,168,43,train
"ER: If you wanna donate more you can donate through the website!
ER: I'm looking at donating 20 tonight too
EE: Oh I didn't know that.",other,168,44,train
"ER: I'm looking at donating 20 tonight too
EE: Oh I didn't know that.
EE: Thank you for letting me know.",hpos+,168,45,train
"EE: Oh I didn't know that.
EE: Thank you for letting me know.
ER: Yeah, I'm just so glad that I know they really help.",hpos+,168,46,train
"EE: Thank you for letting me know.
ER: Yeah, I'm just so glad that I know they really help.
ER: How much do you like to donate to the charity now?",hneg-,168,47,train
"ER: Yeah, I'm just so glad that I know they really help.
ER: How much do you like to donate to the charity now?
ER: Your donation will be directly deducted from your task payment.",hneg+,168,48,train
"ER: How much do you like to donate to the charity now?
ER: Your donation will be directly deducted from your task payment.
ER: You can choose any amount from $0 to all your payment.",hneg+,168,49,train
"ER: Your donation will be directly deducted from your task payment.
ER: You can choose any amount from $0 to all your payment.
EE: I'll still do $20 and go through the site.",sneg+,168,50,train
"ER: You can choose any amount from $0 to all your payment.
EE: I'll still do $20 and go through the site.
ER: Do you want to also donate the 2 dollars from this task?",hneg-,168,51,train
"ER: Hey, how's it going tonight?",other,187,0,train
"ER: Hey, how's it going tonight?
EE: Very Well, How about you?",other,187,1,train
"ER: Hey, how's it going tonight?
EE: Very Well, How about you?
ER: Ok, here too.",other,187,2,train
"EE: Very Well, How about you?
ER: Ok, here too.
ER: I'd like to talk to you about children who are less fortunate.",hneg-,187,3,train
"ER: Ok, here too.
ER: I'd like to talk to you about children who are less fortunate.
ER: Do you have a moment?",hneg-,187,4,train
"ER: I'd like to talk to you about children who are less fortunate.
ER: Do you have a moment?
EE: Yes, please go ahead and tell me",hpos+,187,5,train
"ER: Do you have a moment?
EE: Yes, please go ahead and tell me
ER: How do you feel about people who just born unlucky?",other,187,6,train
"EE: Yes, please go ahead and tell me
ER: How do you feel about people who just born unlucky?
EE: I feel sorry for them and would like to help them as much as possible",spos+,187,7,train
"ER: How do you feel about people who just born unlucky?
EE: I feel sorry for them and would like to help them as much as possible
ER: I see I got a really kind person to talk to.",hpos+,187,8,train
"EE: I feel sorry for them and would like to help them as much as possible
ER: I see I got a really kind person to talk to.
ER: That's great.",other,187,9,train
"ER: I see I got a really kind person to talk to.
ER: That's great.
EE: Go ahead and tell me how can I help",other,187,10,train
"ER: That's great.
EE: Go ahead and tell me how can I help
ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.",hpos+,187,11,train
"EE: Go ahead and tell me how can I help
ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.
EE: Sure, please tell me about the organization",hpos+,187,12,train
"ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.
EE: Sure, please tell me about the organization
ER: It's an organization called Save the Children.",other,187,13,train
"EE: Sure, please tell me about the organization
ER: It's an organization called Save the Children.
ER: Have you heard of them?",other,187,14,train
"ER: It's an organization called Save the Children.
ER: Have you heard of them?
EE: I think I have",hpos+,187,15,train
"ER: Have you heard of them?
EE: I think I have
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",spos+,187,16,train
"EE: I think I have
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
EE: that is very good to know",hpos+,187,17,train
"ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
EE: that is very good to know
ER: Yes.",other,187,18,train
"EE: that is very good to know
ER: Yes.
ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.",spos+,187,19,train
"ER: Yes.
ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.
EE: Thats such a noble thing they are doing",hpos+,187,20,train
"ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.
EE: Thats such a noble thing they are doing
ER: They are very noble.",spos+,187,21,train
"EE: Thats such a noble thing they are doing
ER: They are very noble.
ER: They're helping kids worldwise but also very close to home.",spos+,187,22,train
"ER: They are very noble.
ER: They're helping kids worldwise but also very close to home.
ER: Would you like to help by donating?",hneg-,187,23,train
"ER: They're helping kids worldwise but also very close to home.
ER: Would you like to help by donating?
EE: Sure, I would like to help.",hpos+,187,24,train
"ER: Would you like to help by donating?
EE: Sure, I would like to help.
EE: How much is the average donation",other,187,25,train
"EE: Sure, I would like to help.
EE: How much is the average donation
ER: They get anything from $0.50 to $2 from mturk workers.",other,187,26,train
"EE: How much is the average donation
ER: They get anything from $0.50 to $2 from mturk workers.
EE: I would like to to donate $1.00 as a mturk worker",hpos+,187,27,train
"ER: Hey there, glad we can talk tonight.",other,12,0,train
"ER: Hey there, glad we can talk tonight.
EE: Hello, same!",other,12,1,train
"ER: Hey there, glad we can talk tonight.
EE: Hello, same!
ER: I'd like to talk to you about something that's very dear to me.",hneg-,12,2,train
"EE: Hello, same!
ER: I'd like to talk to you about something that's very dear to me.
ER: Do you have a moment?",hneg-,12,3,train
"ER: I'd like to talk to you about something that's very dear to me.
ER: Do you have a moment?
EE: Yeah, totally.",hpos+,12,4,train
"ER: Do you have a moment?
EE: Yeah, totally.
EE: Go ahead",hpos+,12,5,train
"EE: Yeah, totally.
EE: Go ahead
ER: What was it like for you growing up?",other,12,6,train
"EE: Go ahead
ER: What was it like for you growing up?
ER: Were your basic needs met like food, place to live, water, etc?",other,12,7,train
"ER: What was it like for you growing up?
ER: Were your basic needs met like food, place to live, water, etc?
EE: Well, I grew up in a wealthy house.",other,12,8,train
"ER: Were your basic needs met like food, place to live, water, etc?
EE: Well, I grew up in a wealthy house.
EE: My mother and father both have a PhD so their jobs made possible for us to be able to cover all that and so much more",other,12,9,train
"EE: Well, I grew up in a wealthy house.
EE: My mother and father both have a PhD so their jobs made possible for us to be able to cover all that and so much more
ER: You are very lucky.",other,12,10,train
"EE: My mother and father both have a PhD so their jobs made possible for us to be able to cover all that and so much more
ER: You are very lucky.
ER: I wish all kids could have that kind of opportunity.",other,12,11,train
"ER: You are very lucky.
ER: I wish all kids could have that kind of opportunity.
EE: So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things",other,12,12,train
"ER: I wish all kids could have that kind of opportunity.
EE: So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things
ER: No need to feel guilty.",other,12,13,train
"EE: So do I, I feel kind of guilty to being able to have all that and they are kids out there who don't have not a single one of all of those basic things
ER: No need to feel guilty.
ER: People don't have a choice of who or where they are born to.",other,12,14,train
"ER: No need to feel guilty.
ER: People don't have a choice of who or where they are born to.
ER: Those of us who got lucky, can always lend a hand in our own ways.",hpos+,12,15,train
"ER: People don't have a choice of who or where they are born to.
ER: Those of us who got lucky, can always lend a hand in our own ways.
ER: What do you think?",other,12,16,train
"ER: Those of us who got lucky, can always lend a hand in our own ways.
ER: What do you think?
EE: I totally agree, I think if you can, you should help others in need",hpos+,12,17,train
"ER: What do you think?
EE: I totally agree, I think if you can, you should help others in need
ER: I'd like to tell you about an organization called Save the Children.",other,12,18,train
"EE: I totally agree, I think if you can, you should help others in need
ER: I'd like to tell you about an organization called Save the Children.
ER: Have you heard about them?",other,12,19,train
"ER: I'd like to tell you about an organization called Save the Children.
ER: Have you heard about them?
EE: Not really, please tell me anything!",hpos-,12,20,train
"ER: Have you heard about them?
EE: Not really, please tell me anything!
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",spos+,12,21,train
"EE: Not really, please tell me anything!
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
EE: Oh, that's totally awesome!",hpos+,12,22,train
