input_text,target_text,conversation_id,windex,split
"EE: Education, health care, vaccinations etc. (Statement-non-opinion)
EE: We cover all aspects of it. (Statement-non-opinion)
EE: Did you know you can donate the money you were getting from this HIT to save the children? (Yes-No-Question)",other,2,11,train
"EE: We cover all aspects of it. (Statement-non-opinion)
EE: Did you know you can donate the money you were getting from this HIT to save the children? (Yes-No-Question)
EE: Oh really? (Wh-Question)",other,2,12,train
"EE: Did you know you can donate the money you were getting from this HIT to save the children? (Yes-No-Question)
EE: Oh really? (Wh-Question)
EE: I honestly had no idea. (Statement-non-opinion)",other,2,13,train
"EE: Oh really? (Wh-Question)
EE: I honestly had no idea. (Statement-non-opinion)
EE: Yes it is! (Acknowledge (Backchannel))",other,2,14,train
"EE: I honestly had no idea. (Statement-non-opinion)
EE: Yes it is! (Acknowledge (Backchannel))
EE: Would you like to spend $1.70 to help some poor children today. (Yes-No-Question)",hneg-,2,15,train
"EE: Yes it is! (Acknowledge (Backchannel))
EE: Would you like to spend $1.70 to help some poor children today. (Yes-No-Question)
EE: Well being that im kind of a poor person myself im kind of in the same boat as the children lol. (Statement-non-opinion)",sneg+,2,16,train
"EE: Would you like to spend $1.70 to help some poor children today. (Yes-No-Question)
EE: Well being that im kind of a poor person myself im kind of in the same boat as the children lol. (Statement-non-opinion)
EE: I'd be fine with donating $1.00 though and i'd keep the other. (Statement-non-opinion)",hpos+,2,17,train
"EE: Well being that im kind of a poor person myself im kind of in the same boat as the children lol. (Statement-non-opinion)
EE: I'd be fine with donating $1.00 though and i'd keep the other. (Statement-non-opinion)
EE: But think of all of the poor children. (Non-verbal)",hpos+,2,18,train
"EE: I'd be fine with donating $1.00 though and i'd keep the other. (Statement-non-opinion)
EE: But think of all of the poor children. (Non-verbal)
EE: Have you no empathy? (Yes-No-Question)",other,2,19,train
"EE: But think of all of the poor children. (Non-verbal)
EE: Have you no empathy? (Yes-No-Question)
EE: Well yeah that's why im giving them the dollar? (Yes-No-Question)",other,2,20,train
"EE: Have you no empathy? (Yes-No-Question)
EE: Well yeah that's why im giving them the dollar? (Yes-No-Question)
EE: lol (Non-verbal)",other,2,21,train
"EE: Well yeah that's why im giving them the dollar? (Yes-No-Question)
EE: lol (Non-verbal)
EE: How about $1.25? (Wh-Question)",hneg-,2,22,train
"EE: lol (Non-verbal)
EE: How about $1.25? (Wh-Question)
EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Wh-Question)",hpos+,2,23,train
"EE: How about $1.25? (Wh-Question)
EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Wh-Question)
EE: We save children. (Statement-non-opinion)",hpos+,2,24,train
"EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Wh-Question)
EE: We save children. (Statement-non-opinion)
EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Yes-No-Question)",other,2,25,train
"EE: We save children. (Statement-non-opinion)
EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Yes-No-Question)
EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Wh-Question)",other,2,26,train
"EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Yes-No-Question)
EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Wh-Question)
EE: We have some over head... (Statement-non-opinion)",other,2,27,train
"EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Wh-Question)
EE: We have some over head... (Statement-non-opinion)
EE: Admistration etc. (Statement-non-opinion)",other,2,28,train
"EE: We have some over head... (Statement-non-opinion)
EE: Admistration etc. (Statement-non-opinion)
EE: We have people working full time who distribute funds and keep the programs going. (Statement-non-opinion)",other,2,29,train
"EE: Admistration etc. (Statement-non-opinion)
EE: We have people working full time who distribute funds and keep the programs going. (Statement-non-opinion)
EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Statement-non-opinion)",other,2,30,train
"EE: We have people working full time who distribute funds and keep the programs going. (Statement-non-opinion)
EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Statement-non-opinion)
EE: Makes sense you gotta keep the engine running. (Statement-opinion)",hpos+,2,31,train
"EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Statement-non-opinion)
EE: Makes sense you gotta keep the engine running. (Statement-opinion)
EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement-non-opinion)",spos+,2,32,train
"EE: Makes sense you gotta keep the engine running. (Statement-opinion)
EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement-non-opinion)
EE: For just a mere $1.25 you can save a child's life. (Statement-opinion)",hneg-,2,33,train
"EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement-non-opinion)
EE: For just a mere $1.25 you can save a child's life. (Statement-opinion)
EE: Finnnnnne take the $1.25. (Segment)",hpos+,2,34,train
"EE: For just a mere $1.25 you can save a child's life. (Statement-opinion)
EE: Finnnnnne take the $1.25. (Segment)
EE: But if I die from starvation...its your fault <_< (Statement-non-opinion)",other,2,35,train
"EE: Finnnnnne take the $1.25. (Segment)
EE: But if I die from starvation...its your fault <_< (Statement-non-opinion)
EE: You can take sustinance in knowing you helped save the children. (Segment)",hpos+,2,36,train
"EE: But if I die from starvation...its your fault <_< (Statement-non-opinion)
EE: You can take sustinance in knowing you helped save the children. (Segment)
EE: While im in the grave cause I didnt have enough money to buy that bag of chips.... (Segment)",other,2,37,train
EE: Hi! (Other),other,3,0,train
"EE: Hi! (Other)
EE: How are you today? (Wh-Question)",other,3,1,train
"EE: Hi! (Other)
EE: How are you today? (Wh-Question)
EE: Hey there how's it going? (Wh-Question)",other,3,2,train
"EE: How are you today? (Wh-Question)
EE: Hey there how's it going? (Wh-Question)
EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement-non-opinion)",other,3,3,train
"EE: Hey there how's it going? (Wh-Question)
EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement-non-opinion)
EE: How about you? (Wh-Question)",other,3,4,train
"EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement-non-opinion)
EE: How about you? (Wh-Question)
EE: Today is beautiful!! (Statement-non-opinion)",other,3,5,train
"EE: How about you? (Wh-Question)
EE: Today is beautiful!! (Statement-non-opinion)
EE: I think it's time to take a walk a little later! (Statement-non-opinion)",other,3,6,train
"EE: Today is beautiful!! (Statement-non-opinion)
EE: I think it's time to take a walk a little later! (Statement-non-opinion)
EE: That sounds like a great idea! (Appreciation)",other,3,7,train
"EE: I think it's time to take a walk a little later! (Statement-non-opinion)
EE: That sounds like a great idea! (Appreciation)
EE: How do you feel about children's charities? (Wh-Question)",other,3,8,train
"EE: That sounds like a great idea! (Appreciation)
EE: How do you feel about children's charities? (Wh-Question)
EE: It depends on the charity! (Statement-opinion)",other,3,9,train
"EE: How do you feel about children's charities? (Wh-Question)
EE: It depends on the charity! (Statement-opinion)
EE: There are some good ones and some that have turned out to be scams. (Statement-non-opinion)",other,3,10,train
"EE: It depends on the charity! (Statement-opinion)
EE: There are some good ones and some that have turned out to be scams. (Statement-non-opinion)
EE: I agree with that 100%. (Agree/Accept)",hpos+,3,11,train
"EE: There are some good ones and some that have turned out to be scams. (Statement-non-opinion)
EE: I agree with that 100%. (Agree/Accept)
EE: My charity of choice is Save The Children. (Statement-non-opinion)",other,3,12,train
"EE: I agree with that 100%. (Agree/Accept)
EE: My charity of choice is Save The Children. (Statement-non-opinion)
EE: Have you heard of that charity before? (Yes-No-Question)",other,3,13,train
"EE: My charity of choice is Save The Children. (Statement-non-opinion)
EE: Have you heard of that charity before? (Yes-No-Question)
EE: I have not! (Statement-non-opinion)",hpos-,3,14,train
"EE: Have you heard of that charity before? (Yes-No-Question)
EE: I have not! (Statement-non-opinion)
EE: Do you work for them or have you donated with them before? (Yes-No-Question)",other,3,15,train
"EE: I have not! (Statement-non-opinion)
EE: Do you work for them or have you donated with them before? (Yes-No-Question)
EE: I donate to them regularly. (Statement-non-opinion)",spos+,3,16,train
"EE: Do you work for them or have you donated with them before? (Yes-No-Question)
EE: I donate to them regularly. (Statement-non-opinion)
EE: They do so much good for under privileged kids. (Statement-non-opinion)",spos+,3,17,train
"EE: I donate to them regularly. (Statement-non-opinion)
EE: They do so much good for under privileged kids. (Statement-non-opinion)
EE: What kind of stuff do they do to help the children? (Wh-Question)",hneg-,3,18,train
"EE: They do so much good for under privileged kids. (Statement-non-opinion)
EE: What kind of stuff do they do to help the children? (Wh-Question)
EE: They feed so many starving children. (Statement-non-opinion)",spos+,3,19,train
"EE: What kind of stuff do they do to help the children? (Wh-Question)
EE: They feed so many starving children. (Statement-non-opinion)
EE: They do a lot for kids, you should visit their website. Www. URL (Statement-non-opinion)",spos+,3,20,train
"EE: They feed so many starving children. (Statement-non-opinion)
EE: They do a lot for kids, you should visit their website. Www. URL (Statement-non-opinion)
EE: Oh that's great!! (Appreciation)",hpos+,3,21,train
"EE: They do a lot for kids, you should visit their website. Www. URL (Statement-non-opinion)
EE: Oh that's great!! (Appreciation)
EE: I think children deserve all the help they can get. (Statement-opinion)",hpos+,3,22,train
"EE: Oh that's great!! (Appreciation)
EE: I think children deserve all the help they can get. (Statement-opinion)
EE: Is this an American charity? (Yes-No-Question)",hneg-,3,23,train
"EE: I think children deserve all the help they can get. (Statement-opinion)
EE: Is this an American charity? (Yes-No-Question)
EE: Yes it is! (Yes answers)",other,3,24,train
"EE: Is this an American charity? (Yes-No-Question)
EE: Yes it is! (Yes answers)
EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement-non-opinion)",other,3,25,train
"EE: Yes it is! (Yes answers)
EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement-non-opinion)
EE: Would you be interested in that? (Yes-No-Question)",hneg-,3,26,train
"EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement-non-opinion)
EE: Would you be interested in that? (Yes-No-Question)
EE: I would possibly be interested in that. (Statement-non-opinion)",hpos+,3,27,train
"EE: Would you be interested in that? (Yes-No-Question)
EE: I would possibly be interested in that. (Statement-non-opinion)
EE: How can I be sure that it will go where it's supposed to? (Wh-Question)",hneg-,3,28,train
"EE: I would possibly be interested in that. (Statement-non-opinion)
EE: How can I be sure that it will go where it's supposed to? (Wh-Question)
EE: The researchers have everything lined up with Save The Children. (Statement-non-opinion)",other,3,29,train
"EE: How can I be sure that it will go where it's supposed to? (Wh-Question)
EE: The researchers have everything lined up with Save The Children. (Statement-non-opinion)
EE: I am going to donate my payment. (Statement-non-opinion)",spos+,3,30,train
"EE: The researchers have everything lined up with Save The Children. (Statement-non-opinion)
EE: I am going to donate my payment. (Statement-non-opinion)
EE: What are the typical donations to the charity like? (Wh-Question)",hneg-,3,31,train
"EE: I am going to donate my payment. (Statement-non-opinion)
EE: What are the typical donations to the charity like? (Wh-Question)
EE: You can choose to donate any amount that you wish. (Statement-non-opinion)",other,3,32,train
"EE: What are the typical donations to the charity like? (Wh-Question)
EE: You can choose to donate any amount that you wish. (Statement-non-opinion)
EE: Every little bit helps! (Statement-opinion)",hpos+,3,33,train
"EE: You can choose to donate any amount that you wish. (Statement-non-opinion)
EE: Every little bit helps! (Statement-opinion)
EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement-non-opinion)",sneg+,3,34,train
"EE: Every little bit helps! (Statement-opinion)
EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement-non-opinion)
EE: Something as small as .05 could help. (Segment)",hpos+,3,35,train
"EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement-non-opinion)
EE: Something as small as .05 could help. (Segment)
EE: I understand financial strain I my self have been struggling. (Statement-non-opinion)",hpos+,3,36,train
"EE: Something as small as .05 could help. (Segment)
EE: I understand financial strain I my self have been struggling. (Statement-non-opinion)
EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement-non-opinion)",hneg+,3,37,train
"EE: I understand financial strain I my self have been struggling. (Statement-non-opinion)
EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement-non-opinion)
EE: I would be interested in donating five cents. (Statement-non-opinion)",hpos+,3,38,train
"EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement-non-opinion)
EE: I would be interested in donating five cents. (Statement-non-opinion)
EE: I could definitely do that. (Statement-non-opinion)",hpos+,3,39,train
"EE: I would be interested in donating five cents. (Statement-non-opinion)
EE: I could definitely do that. (Statement-non-opinion)
EE: Sorry I can't donate more :( (Statement-non-opinion)",spos-,3,40,train
"EE: I could definitely do that. (Statement-non-opinion)
EE: Sorry I can't donate more :( (Statement-non-opinion)
EE: 05 is perfect! (Statement-non-opinion)",hpos+,3,41,train
"EE: Sorry I can't donate more :( (Statement-non-opinion)
EE: 05 is perfect! (Statement-non-opinion)
EE: Thank you so much for your donation! (Conventional-closing)",hpos+,3,42,train
EE: Hello! (Other),other,4,0,train
"EE: Hello! (Other)
EE: Are you aware of Save the Children organization? (Yes-No-Question)",other,4,1,train
"EE: Hello! (Other)
EE: Are you aware of Save the Children organization? (Yes-No-Question)
EE: I have a very rudimentary understanding. (Statement-non-opinion)",other,4,2,train
"EE: Are you aware of Save the Children organization? (Yes-No-Question)
EE: I have a very rudimentary understanding. (Statement-non-opinion)
EE: I think it has to do with helping sick children. (Statement-non-opinion)",other,4,3,train
"EE: I have a very rudimentary understanding. (Statement-non-opinion)
EE: I think it has to do with helping sick children. (Statement-non-opinion)
EE: Save the Children is an international non-governmental organization. (Statement-non-opinion)",spos+,4,4,train
"EE: I think it has to do with helping sick children. (Statement-non-opinion)
EE: Save the Children is an international non-governmental organization. (Statement-non-opinion)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement-non-opinion)",spos+,4,5,train
"EE: Save the Children is an international non-governmental organization. (Statement-non-opinion)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement-non-opinion)
EE: That is a great cause. (Appreciation)",hpos+,4,6,train
"EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement-non-opinion)
EE: That is a great cause. (Appreciation)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement-opinion)",sneg+,4,7,train
"EE: That is a great cause. (Appreciation)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement-opinion)
EE: Especially animal organizations. (Statement-non-opinion)",sneg+,4,8,train
"EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement-opinion)
EE: Especially animal organizations. (Statement-non-opinion)
EE: While it is true that relief is also needed domestically. (Segment)",hpos+,4,9,train
"EE: Especially animal organizations. (Statement-non-opinion)
EE: While it is true that relief is also needed domestically. (Segment)
EE: The stand of living in developing nations does not compare with our own. (Statement-opinion)",other,4,10,train
"EE: While it is true that relief is also needed domestically. (Segment)
EE: The stand of living in developing nations does not compare with our own. (Statement-opinion)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement-opinion)",other,4,11,train
"EE: The stand of living in developing nations does not compare with our own. (Statement-opinion)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement-opinion)
EE: that is true. (Agree/Accept)",hpos+,4,12,train
"EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement-opinion)
EE: that is true. (Agree/Accept)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement-non-opinion)",sneg+,4,13,train
"EE: that is true. (Agree/Accept)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement-non-opinion)
EE: How do you feel about animal charities? (Wh-Question)",other,4,14,train
"EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement-non-opinion)
EE: How do you feel about animal charities? (Wh-Question)
EE: This is where your donation would help make a difference for these children. (Statement-non-opinion)",hpos+,4,15,train
"EE: How do you feel about animal charities? (Wh-Question)
EE: This is where your donation would help make a difference for these children. (Statement-non-opinion)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement-opinion)",hpos+,4,16,train
"EE: This is where your donation would help make a difference for these children. (Statement-non-opinion)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement-opinion)
EE: Small donations really do add up and make a difference. (Statement-opinion)",hpos+,4,17,train
"EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement-opinion)
EE: Small donations really do add up and make a difference. (Statement-opinion)
EE: Finally, I am also a fan of animal charities. (Statement-non-opinion)",other,4,18,train
"EE: Small donations really do add up and make a difference. (Statement-opinion)
EE: Finally, I am also a fan of animal charities. (Statement-non-opinion)
EE: That is true that it requires very little money to help children in developing nations. (Statement-opinion)",hpos+,4,19,train
"EE: Finally, I am also a fan of animal charities. (Statement-non-opinion)
EE: That is true that it requires very little money to help children in developing nations. (Statement-opinion)
EE: So you charity of choice is Save the Children? (Yes-No-Question)",other,4,20,train
"EE: That is true that it requires very little money to help children in developing nations. (Statement-opinion)
EE: So you charity of choice is Save the Children? (Yes-No-Question)
EE: Or do you donate to other ones also? (Yes-No-Question)",other,4,21,train
"EE: So you charity of choice is Save the Children? (Yes-No-Question)
EE: Or do you donate to other ones also? (Yes-No-Question)
EE: My charity of choice is Save the Children. (Statement-non-opinion)",spos+,4,22,train
"EE: Or do you donate to other ones also? (Yes-No-Question)
EE: My charity of choice is Save the Children. (Statement-non-opinion)
EE: I strongly identify with their causes and goals. (Statement-non-opinion)",spos+,4,23,train
"EE: My charity of choice is Save the Children. (Statement-non-opinion)
EE: I strongly identify with their causes and goals. (Statement-non-opinion)
EE: Do you donate money only? (Yes-No-Question)",other,4,24,train
"EE: I strongly identify with their causes and goals. (Statement-non-opinion)
EE: Do you donate money only? (Yes-No-Question)
EE: Or do you also volunteer your time? (Yes-No-Question)",other,4,25,train
"EE: Do you donate money only? (Yes-No-Question)
EE: Or do you also volunteer your time? (Yes-No-Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement-non-opinion)",hpos+,4,26,train
"EE: Or do you also volunteer your time? (Yes-No-Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement-non-opinion)
EE: Your donation will be directly deducted from your task payment. (Statement-non-opinion)",other,4,27,train
"EE: I donate money to this organization and would encourage you to do the same. (Statement-non-opinion)
EE: Your donation will be directly deducted from your task payment. (Statement-non-opinion)
EE: You can choose any amount from $0 to all your payment. (Statement-non-opinion)",other,4,28,train
"EE: Your donation will be directly deducted from your task payment. (Statement-non-opinion)
EE: You can choose any amount from $0 to all your payment. (Statement-non-opinion)
EE: I would be willing to donate 10 cents. (Statement-non-opinion)",hpos+,4,29,train
"EE: You can choose any amount from $0 to all your payment. (Statement-non-opinion)
EE: I would be willing to donate 10 cents. (Statement-non-opinion)
EE: I make large donations every year so my budget is limited. (Statement-non-opinion)",spos+,4,30,train
"EE: I would be willing to donate 10 cents. (Statement-non-opinion)
EE: I make large donations every year so my budget is limited. (Statement-non-opinion)
EE: But I do agree with the points you made in support. (Statement-non-opinion)",hpos+,4,31,train
"EE: I make large donations every year so my budget is limited. (Statement-non-opinion)
EE: But I do agree with the points you made in support. (Statement-non-opinion)
EE: Would you consider volunteering time in addition to money? (Yes-No-Question)",other,4,32,train
"EE: But I do agree with the points you made in support. (Statement-non-opinion)
EE: Would you consider volunteering time in addition to money? (Yes-No-Question)
EE: I appreciate your help in supporting this cause. (Appreciation)",hpos+,4,33,train
"EE: Would you consider volunteering time in addition to money? (Yes-No-Question)
EE: I appreciate your help in supporting this cause. (Appreciation)
EE: I would consider volunteering my time in addition to the money. (Statement-non-opinion)",other,4,34,train
"EE: I appreciate your help in supporting this cause. (Appreciation)
EE: I would consider volunteering my time in addition to the money. (Statement-non-opinion)
EE: I believe it would be a valuable experience. (Statement-non-opinion)",other,4,35,train
"EE: I would consider volunteering my time in addition to the money. (Statement-non-opinion)
EE: I believe it would be a valuable experience. (Statement-non-opinion)
EE: What other charities do you support or is your charity of choice? (Wh-Question)",other,4,36,train
"EE: I believe it would be a valuable experience. (Statement-non-opinion)
EE: What other charities do you support or is your charity of choice? (Wh-Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement-non-opinion)",spos+,4,37,train
"EE: What other charities do you support or is your charity of choice? (Wh-Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement-non-opinion)
EE: They save miniture IG dogs. (Statement-non-opinion)",other,4,38,train
"EE: My charity of choice is the italian gryhound florida rescue group. (Statement-non-opinion)
EE: They save miniture IG dogs. (Statement-non-opinion)
EE: I adopted one years ago and she is the best. (Statement-non-opinion)",other,4,39,train
"EE: They save miniture IG dogs. (Statement-non-opinion)
EE: I adopted one years ago and she is the best. (Statement-non-opinion)
EE: But children's charities are great too. (Statement-non-opinion)",hpos+,4,40,train
"EE: I adopted one years ago and she is the best. (Statement-non-opinion)
EE: But children's charities are great too. (Statement-non-opinion)
EE: Are you familiar with the one where they make dreams come true? (Yes-No-Question)",other,4,41,train
"EE: But children's charities are great too. (Statement-non-opinion)
EE: Are you familiar with the one where they make dreams come true? (Yes-No-Question)
EE: That is great! (Appreciation)",hpos+,4,42,train
"EE: Are you familiar with the one where they make dreams come true? (Yes-No-Question)
EE: That is great! (Appreciation)
EE: Animal charities are pretty great too! (Statement-opinion)",hpos+,4,43,train
"EE: That is great! (Appreciation)
EE: Animal charities are pretty great too! (Statement-opinion)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement-non-opinion)",other,4,44,train
"EE: Animal charities are pretty great too! (Statement-opinion)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement-non-opinion)
EE: Celebrities often get involved and donate time. (Statement-non-opinion)",other,4,45,train
"EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement-non-opinion)
EE: Celebrities often get involved and donate time. (Statement-non-opinion)
EE: It's really cool. (Statement-opinion)",other,4,46,train
"EE: Celebrities often get involved and donate time. (Statement-non-opinion)
EE: It's really cool. (Statement-opinion)
EE: I think Disney World participates too. (Statement-non-opinion)",other,4,47,train
"EE: It's really cool. (Statement-opinion)
EE: I think Disney World participates too. (Statement-non-opinion)
EE: That sounds awesome and am glad to see celebrities get involved. (Appreciation)",hpos+,4,48,train
"EE: I think Disney World participates too. (Statement-non-opinion)
EE: That sounds awesome and am glad to see celebrities get involved. (Appreciation)
EE: Their involvement often helps to expand these charities' missions. (Statement-opinion)",other,4,49,train
"EE: That sounds awesome and am glad to see celebrities get involved. (Appreciation)
EE: Their involvement often helps to expand these charities' missions. (Statement-opinion)
EE: For sure. (Agree/Accept)",hpos+,4,50,train
"EE: Their involvement often helps to expand these charities' missions. (Statement-opinion)
EE: For sure. (Agree/Accept)
EE: It gets the word out and makes people want to follow suit. (Statement-opinion)",other,4,51,train
"EE: For sure. (Agree/Accept)
EE: It gets the word out and makes people want to follow suit. (Statement-opinion)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement-opinion)",other,4,52,train
"EE: It gets the word out and makes people want to follow suit. (Statement-opinion)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement-opinion)
EE: I definitely agree with all those points. (Agree/Accept)",hpos+,4,53,train
"EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement-opinion)
EE: I definitely agree with all those points. (Agree/Accept)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement-opinion)",other,4,54,train
"EE: I definitely agree with all those points. (Agree/Accept)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement-opinion)
EE: Helping others is necessary and makes you feel good too. (Statement-opinion)",other,4,55,train
EE: Good evening how are you doing today? (Wh-Question),other,5,0,train
"EE: Good evening how are you doing today? (Wh-Question)
EE: good thanks. (Appreciation)",other,5,1,train
"EE: Good evening how are you doing today? (Wh-Question)
EE: good thanks. (Appreciation)
EE: I am writing to ask you to donate 10 dollars to save the children. (Statement-non-opinion)",hneg-,5,2,train
"EE: good thanks. (Appreciation)
EE: I am writing to ask you to donate 10 dollars to save the children. (Statement-non-opinion)
EE: This organization helps children's rights and supports children living in developing countries (Statement-non-opinion)",spos+,5,3,train
"EE: I am writing to ask you to donate 10 dollars to save the children. (Statement-non-opinion)
EE: This organization helps children's rights and supports children living in developing countries (Statement-non-opinion)
EE: Yes I would (Agree/Accept)",hpos+,5,4,train
"EE: This organization helps children's rights and supports children living in developing countries (Statement-non-opinion)
EE: Yes I would (Agree/Accept)
EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Segment)",hpos+,5,5,train
"EE: Yes I would (Agree/Accept)
EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Segment)
EE: I know it does I'll donate 5 dollars (Statement-non-opinion)",hpos+,5,6,train
"EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Segment)
EE: I know it does I'll donate 5 dollars (Statement-non-opinion)
EE: We have many children who starve and die of hunger. (Statement-non-opinion)",hpos+,5,7,train
"EE: I know it does I'll donate 5 dollars (Statement-non-opinion)
EE: We have many children who starve and die of hunger. (Statement-non-opinion)
EE: You donation will stop this from happening and possible save a child's life (Statement-opinion)",hpos+,5,8,train
"EE: We have many children who starve and die of hunger. (Statement-non-opinion)
EE: You donation will stop this from happening and possible save a child's life (Statement-opinion)
EE: I realize that (Statement-non-opinion)",other,5,9,train
"EE: You donation will stop this from happening and possible save a child's life (Statement-opinion)
EE: I realize that (Statement-non-opinion)
EE: Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years. (Segment)",spos+,5,10,train
"EE: I realize that (Statement-non-opinion)
EE: Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years. (Segment)
EE: That's is good (Appreciation)",hpos+,5,11,train
