input_text,target_text,conversation_id,windex,split
"EE: If so, how much does it take to take care of a sweet child on average? (Question)
EE: The usual cost is about $36 per child. (Statement)
EE: I have not yet through this charity, but it is my charity of choice for my next sponsored child (Disruption)",spos+,0,14,train
"EE: The usual cost is about $36 per child. (Statement)
EE: I have not yet through this charity, but it is my charity of choice for my next sponsored child (Disruption)
EE: That's actually quite reasonable! (Statement)",hpos+,0,15,train
"EE: I have not yet through this charity, but it is my charity of choice for my next sponsored child (Disruption)
EE: That's actually quite reasonable! (Statement)
EE: I doesn't cost much. (Statement)",other,0,16,train
"EE: That's actually quite reasonable! (Statement)
EE: I doesn't cost much. (Statement)
EE: I hope they allow for pen pals as well. (Statement)",other,0,17,train
"EE: I doesn't cost much. (Statement)
EE: I hope they allow for pen pals as well. (Statement)
EE: Sounds like a blessed organization. (Statement)",other,0,18,train
"EE: I hope they allow for pen pals as well. (Statement)
EE: Sounds like a blessed organization. (Statement)
EE: Yes it does. (Statement)",spos+,0,19,train
"EE: Sounds like a blessed organization. (Statement)
EE: Yes it does. (Statement)
EE: Their website is URL if you would like to read more (Disruption)",spos+,0,20,train
"EE: Yes it does. (Statement)
EE: Their website is URL if you would like to read more (Disruption)
EE: I definitely. (Statement)",other,0,21,train
"EE: Their website is URL if you would like to read more (Disruption)
EE: I definitely. (Statement)
EE: I recognize it too. (Statement)",hpos+,0,22,train
"EE: I definitely. (Statement)
EE: I recognize it too. (Statement)
EE: They do lots of TV adverts. (Statement)",other,0,23,train
"EE: I recognize it too. (Statement)
EE: They do lots of TV adverts. (Statement)
EE: I believe its a Christian organization. (Statement)",other,0,24,train
"EE: They do lots of TV adverts. (Statement)
EE: I believe its a Christian organization. (Statement)
EE: Yes. (BackChannel)",other,0,25,train
"EE: I believe its a Christian organization. (Statement)
EE: Yes. (BackChannel)
EE: How much do you like to donate to the charity? (Question)",hneg-,0,26,train
"EE: Yes. (BackChannel)
EE: How much do you like to donate to the charity? (Question)
EE: I think maybe $30 when I get my check next Tuesday. (Statement)",hpos+,0,27,train
"EE: How much do you like to donate to the charity? (Question)
EE: I think maybe $30 when I get my check next Tuesday. (Statement)
EE: Ok well you can actually donate from your task payment here! (Statement)",hneg+,0,28,train
"EE: I think maybe $30 when I get my check next Tuesday. (Statement)
EE: Ok well you can actually donate from your task payment here! (Statement)
EE: You can choose any amount from $0 to all of your payment (Disruption)",hneg+,0,29,train
"EE: Ok well you can actually donate from your task payment here! (Statement)
EE: You can choose any amount from $0 to all of your payment (Disruption)
EE: Yes, I might have to wait until my check arrives. (Statement)",spos+,0,30,train
"EE: You can choose any amount from $0 to all of your payment (Disruption)
EE: Yes, I might have to wait until my check arrives. (Statement)
EE: It's on my to-do list though. (Statement)",spos+,0,31,train
"EE: Yes, I might have to wait until my check arrives. (Statement)
EE: It's on my to-do list though. (Statement)
EE: How much are you donating? (Question)",other,0,32,train
"EE: It's on my to-do list though. (Statement)
EE: How much are you donating? (Question)
EE: I really recommend that you donate some! (Statement)",hneg-,0,33,train
"EE: How much are you donating? (Question)
EE: I really recommend that you donate some! (Statement)
EE: I am doing my full payment. (Statement)",spos+,0,34,train
"EE: I really recommend that you donate some! (Statement)
EE: I am doing my full payment. (Statement)
EE: The research team will collect all donations and send it to Save the Children. (Statement)",other,0,35,train
"EE: I am doing my full payment. (Statement)
EE: The research team will collect all donations and send it to Save the Children. (Statement)
EE: Absolutely! (Statement)",hpos+,0,36,train
"EE: The research team will collect all donations and send it to Save the Children. (Statement)
EE: Absolutely! (Statement)
EE: I can't wait for my check to come so I can help out in other countries! (Statement)",spos+,0,37,train
"EE: Absolutely! (Statement)
EE: I can't wait for my check to come so I can help out in other countries! (Statement)
EE: Ok. how much of your payment will you donate now? (Question)",hneg-,0,38,train
"EE: I can't wait for my check to come so I can help out in other countries! (Statement)
EE: Ok. how much of your payment will you donate now? (Question)
EE: I can't donate now because my money is not here yet. (Statement)",sneg+,0,39,train
EE: Hello! (Statement),other,4,0,train
"EE: Hello! (Statement)
EE: Are you aware of Save the Children organization? (Question)",other,4,1,train
"EE: Hello! (Statement)
EE: Are you aware of Save the Children organization? (Question)
EE: I have a very rudimentary understanding. (Statement)",other,4,2,train
"EE: Are you aware of Save the Children organization? (Question)
EE: I have a very rudimentary understanding. (Statement)
EE: I think it has to do with helping sick children. (Statement)",other,4,3,train
"EE: I have a very rudimentary understanding. (Statement)
EE: I think it has to do with helping sick children. (Statement)
EE: Save the Children is an international non-governmental organization. (Statement)",spos+,4,4,train
"EE: I think it has to do with helping sick children. (Statement)
EE: Save the Children is an international non-governmental organization. (Statement)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)",spos+,4,5,train
"EE: Save the Children is an international non-governmental organization. (Statement)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)
EE: That is a great cause. (Statement)",hpos+,4,6,train
"EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)
EE: That is a great cause. (Statement)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)",sneg+,4,7,train
"EE: That is a great cause. (Statement)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)
EE: Especially animal organizations. (Statement)",sneg+,4,8,train
"EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)
EE: Especially animal organizations. (Statement)
EE: While it is true that relief is also needed domestically. (Statement)",hpos+,4,9,train
"EE: Especially animal organizations. (Statement)
EE: While it is true that relief is also needed domestically. (Statement)
EE: The stand of living in developing nations does not compare with our own. (Statement)",other,4,10,train
"EE: While it is true that relief is also needed domestically. (Statement)
EE: The stand of living in developing nations does not compare with our own. (Statement)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)",other,4,11,train
"EE: The stand of living in developing nations does not compare with our own. (Statement)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)
EE: that is true. (Statement)",hpos+,4,12,train
"EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)
EE: that is true. (Statement)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)",sneg+,4,13,train
"EE: that is true. (Statement)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)
EE: How do you feel about animal charities? (Question)",other,4,14,train
"EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)
EE: How do you feel about animal charities? (Question)
EE: This is where your donation would help make a difference for these children. (Statement)",hpos+,4,15,train
"EE: How do you feel about animal charities? (Question)
EE: This is where your donation would help make a difference for these children. (Statement)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)",hpos+,4,16,train
"EE: This is where your donation would help make a difference for these children. (Statement)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)
EE: Small donations really do add up and make a difference. (Statement)",hpos+,4,17,train
"EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)
EE: Small donations really do add up and make a difference. (Statement)
EE: Finally, I am also a fan of animal charities. (Statement)",other,4,18,train
"EE: Small donations really do add up and make a difference. (Statement)
EE: Finally, I am also a fan of animal charities. (Statement)
EE: That is true that it requires very little money to help children in developing nations. (Statement)",hpos+,4,19,train
"EE: Finally, I am also a fan of animal charities. (Statement)
EE: That is true that it requires very little money to help children in developing nations. (Statement)
EE: So you charity of choice is Save the Children? (Question)",other,4,20,train
"EE: That is true that it requires very little money to help children in developing nations. (Statement)
EE: So you charity of choice is Save the Children? (Question)
EE: Or do you donate to other ones also? (Question)",other,4,21,train
"EE: So you charity of choice is Save the Children? (Question)
EE: Or do you donate to other ones also? (Question)
EE: My charity of choice is Save the Children. (Statement)",spos+,4,22,train
"EE: Or do you donate to other ones also? (Question)
EE: My charity of choice is Save the Children. (Statement)
EE: I strongly identify with their causes and goals. (Statement)",spos+,4,23,train
"EE: My charity of choice is Save the Children. (Statement)
EE: I strongly identify with their causes and goals. (Statement)
EE: Do you donate money only? (Question)",other,4,24,train
"EE: I strongly identify with their causes and goals. (Statement)
EE: Do you donate money only? (Question)
EE: Or do you also volunteer your time? (Question)",other,4,25,train
"EE: Do you donate money only? (Question)
EE: Or do you also volunteer your time? (Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement)",hpos+,4,26,train
"EE: Or do you also volunteer your time? (Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement)
EE: Your donation will be directly deducted from your task payment. (Statement)",other,4,27,train
"EE: I donate money to this organization and would encourage you to do the same. (Statement)
EE: Your donation will be directly deducted from your task payment. (Statement)
EE: You can choose any amount from $0 to all your payment. (Statement)",other,4,28,train
"EE: Your donation will be directly deducted from your task payment. (Statement)
EE: You can choose any amount from $0 to all your payment. (Statement)
EE: I would be willing to donate 10 cents. (Statement)",hpos+,4,29,train
"EE: You can choose any amount from $0 to all your payment. (Statement)
EE: I would be willing to donate 10 cents. (Statement)
EE: I make large donations every year so my budget is limited. (Statement)",spos+,4,30,train
"EE: I would be willing to donate 10 cents. (Statement)
EE: I make large donations every year so my budget is limited. (Statement)
EE: But I do agree with the points you made in support. (Statement)",hpos+,4,31,train
"EE: I make large donations every year so my budget is limited. (Statement)
EE: But I do agree with the points you made in support. (Statement)
EE: Would you consider volunteering time in addition to money? (Question)",other,4,32,train
"EE: But I do agree with the points you made in support. (Statement)
EE: Would you consider volunteering time in addition to money? (Question)
EE: I appreciate your help in supporting this cause. (Statement)",hpos+,4,33,train
"EE: Would you consider volunteering time in addition to money? (Question)
EE: I appreciate your help in supporting this cause. (Statement)
EE: I would consider volunteering my time in addition to the money. (Statement)",other,4,34,train
"EE: I appreciate your help in supporting this cause. (Statement)
EE: I would consider volunteering my time in addition to the money. (Statement)
EE: I believe it would be a valuable experience. (Statement)",other,4,35,train
"EE: I would consider volunteering my time in addition to the money. (Statement)
EE: I believe it would be a valuable experience. (Statement)
EE: What other charities do you support or is your charity of choice? (Question)",other,4,36,train
"EE: I believe it would be a valuable experience. (Statement)
EE: What other charities do you support or is your charity of choice? (Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement)",spos+,4,37,train
"EE: What other charities do you support or is your charity of choice? (Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement)
EE: They save miniture IG dogs. (Statement)",other,4,38,train
"EE: My charity of choice is the italian gryhound florida rescue group. (Statement)
EE: They save miniture IG dogs. (Statement)
EE: I adopted one years ago and she is the best. (Statement)",other,4,39,train
"EE: They save miniture IG dogs. (Statement)
EE: I adopted one years ago and she is the best. (Statement)
EE: But children's charities are great too. (Statement)",hpos+,4,40,train
"EE: I adopted one years ago and she is the best. (Statement)
EE: But children's charities are great too. (Statement)
EE: Are you familiar with the one where they make dreams come true? (Question)",other,4,41,train
"EE: But children's charities are great too. (Statement)
EE: Are you familiar with the one where they make dreams come true? (Question)
EE: That is great! (Statement)",hpos+,4,42,train
"EE: Are you familiar with the one where they make dreams come true? (Question)
EE: That is great! (Statement)
EE: Animal charities are pretty great too! (Statement)",hpos+,4,43,train
"EE: That is great! (Statement)
EE: Animal charities are pretty great too! (Statement)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)",other,4,44,train
"EE: Animal charities are pretty great too! (Statement)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)
EE: Celebrities often get involved and donate time. (Statement)",other,4,45,train
"EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)
EE: Celebrities often get involved and donate time. (Statement)
EE: It's really cool. (Statement)",other,4,46,train
"EE: Celebrities often get involved and donate time. (Statement)
EE: It's really cool. (Statement)
EE: I think Disney World participates too. (Statement)",other,4,47,train
"EE: It's really cool. (Statement)
EE: I think Disney World participates too. (Statement)
EE: That sounds awesome and am glad to see celebrities get involved. (Statement)",hpos+,4,48,train
"EE: I think Disney World participates too. (Statement)
EE: That sounds awesome and am glad to see celebrities get involved. (Statement)
EE: Their involvement often helps to expand these charities' missions. (Statement)",other,4,49,train
"EE: That sounds awesome and am glad to see celebrities get involved. (Statement)
EE: Their involvement often helps to expand these charities' missions. (Statement)
EE: For sure. (Statement)",hpos+,4,50,train
"EE: Their involvement often helps to expand these charities' missions. (Statement)
EE: For sure. (Statement)
EE: It gets the word out and makes people want to follow suit. (Statement)",other,4,51,train
"EE: For sure. (Statement)
EE: It gets the word out and makes people want to follow suit. (Statement)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)",other,4,52,train
"EE: It gets the word out and makes people want to follow suit. (Statement)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)
EE: I definitely agree with all those points. (Statement)",hpos+,4,53,train
"EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)
EE: I definitely agree with all those points. (Statement)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement)",other,4,54,train
"EE: I definitely agree with all those points. (Statement)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement)
EE: Helping others is necessary and makes you feel good too. (Statement)",other,4,55,train
EE: Good afternoon/evening (Disruption),other,6,0,train
"EE: Good afternoon/evening (Disruption)
EE: Hello (Disruption)",other,6,1,train
"EE: Good afternoon/evening (Disruption)
EE: Hello (Disruption)
EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)",other,6,2,train
"EE: Hello (Disruption)
EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)
EE: Nope, what do you recommend? (Question)",other,6,3,train
"EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)
EE: Nope, what do you recommend? (Question)
EE: I read a lot about the Save the Children charity before I came in here. (Statement)",other,6,4,train
"EE: Nope, what do you recommend? (Question)
EE: I read a lot about the Save the Children charity before I came in here. (Statement)
EE: I hope that more people will donate a portion of their income. (Statement)",other,6,5,train
"EE: I read a lot about the Save the Children charity before I came in here. (Statement)
EE: I hope that more people will donate a portion of their income. (Statement)
EE: Even small amounts will definitely help (Disruption)",other,6,6,train
"EE: I hope that more people will donate a portion of their income. (Statement)
EE: Even small amounts will definitely help (Disruption)
EE: What's Save the Children all about? (Question)",hneg-,6,7,train
"EE: Even small amounts will definitely help (Disruption)
EE: What's Save the Children all about? (Question)
EE: They provide relief and support to children in developing nations, especially the millions of kids who are at risk in Syria. (Statement)",spos+,6,8,train
"EE: What's Save the Children all about? (Question)
EE: They provide relief and support to children in developing nations, especially the millions of kids who are at risk in Syria. (Statement)
EE: They are a charity we can trust, so I think we all should do our part to help the less fortunate (Statement)",spos+,6,9,train
"EE: They provide relief and support to children in developing nations, especially the millions of kids who are at risk in Syria. (Statement)
EE: They are a charity we can trust, so I think we all should do our part to help the less fortunate (Statement)
EE: Do they provide for the millions of hungry kids here in the USA? (Question)",hneg-,6,10,train
"EE: They are a charity we can trust, so I think we all should do our part to help the less fortunate (Statement)
EE: Do they provide for the millions of hungry kids here in the USA? (Question)
EE: They concentrate on developing countries, but, personally, I think that there is just as great a need abroad as there is at home (Statement)",spos+,6,11,train
"EE: Do they provide for the millions of hungry kids here in the USA? (Question)
EE: They concentrate on developing countries, but, personally, I think that there is just as great a need abroad as there is at home (Statement)
EE: Yeah, i think an American charity should focus on America too (Statement)",hpos+,6,12,train
"EE: They concentrate on developing countries, but, personally, I think that there is just as great a need abroad as there is at home (Statement)
EE: Yeah, i think an American charity should focus on America too (Statement)
EE: That's true, but we're all in this together, as they say. (Statement)",other,6,13,train
"EE: Yeah, i think an American charity should focus on America too (Statement)
EE: That's true, but we're all in this together, as they say. (Statement)
EE: People far away need help just as much as people close to us. (Statement)",other,6,14,train
"EE: That's true, but we're all in this together, as they say. (Statement)
EE: People far away need help just as much as people close to us. (Statement)
EE: You could even take the money that you want to give to charity and split it in half among American and international relief agencies (Disruption)",other,6,15,train
"EE: People far away need help just as much as people close to us. (Statement)
EE: You could even take the money that you want to give to charity and split it in half among American and international relief agencies (Disruption)
EE: That would work best for me. (Statement)",other,6,16,train
"EE: You could even take the money that you want to give to charity and split it in half among American and international relief agencies (Disruption)
EE: That would work best for me. (Statement)
EE: That way i know where my money is going. (Statement)",other,6,17,train
"EE: That would work best for me. (Statement)
EE: That way i know where my money is going. (Statement)
EE: Is there a minimum to donate? (Question)",other,6,18,train
"EE: That way i know where my money is going. (Statement)
EE: Is there a minimum to donate? (Question)
EE: No, there is no minimum that I've ever heard of. (Statement)",other,6,19,train
"EE: Is there a minimum to donate? (Question)
EE: No, there is no minimum that I've ever heard of. (Statement)
EE: They know that any small amount can help. (Statement)",other,6,20,train
"EE: No, there is no minimum that I've ever heard of. (Statement)
EE: They know that any small amount can help. (Statement)
EE: That's great! (Statement)",other,6,21,train
"EE: They know that any small amount can help. (Statement)
EE: That's great! (Statement)
EE: Is there a website where i can donate? (Question)",other,6,22,train
"EE: That's great! (Statement)
EE: Is there a website where i can donate? (Question)
EE: I'm glad to hear it! (Statement)",other,6,23,train
"EE: Is there a website where i can donate? (Question)
EE: I'm glad to hear it! (Statement)
EE: Save the Children do have a website at URL (Disruption)",other,6,24,train
"EE: I'm glad to hear it! (Statement)
EE: Save the Children do have a website at URL (Disruption)
EE: You can learn more about them there, but there's an easier way to donate (Disruption)",other,6,25,train
"EE: Save the Children do have a website at URL (Disruption)
EE: You can learn more about them there, but there's an easier way to donate (Disruption)
EE: What is the easier way? (Question)",hneg-,6,26,train
"EE: You can learn more about them there, but there's an easier way to donate (Disruption)
EE: What is the easier way? (Question)
EE: The researchers behind this HIT are gathering up donations so that they can give the money to the charity all at once. (Statement)",other,6,27,train
"EE: What is the easier way? (Question)
EE: The researchers behind this HIT are gathering up donations so that they can give the money to the charity all at once. (Statement)
EE: The research team will collect all donations and send it to Save the Children. (Statement)",other,6,28,train
"EE: The researchers behind this HIT are gathering up donations so that they can give the money to the charity all at once. (Statement)
EE: The research team will collect all donations and send it to Save the Children. (Statement)
EE: It must save time and transaction fees for the charity that way. (Statement)",other,6,29,train
"EE: The research team will collect all donations and send it to Save the Children. (Statement)
EE: It must save time and transaction fees for the charity that way. (Statement)
EE: That's interesting and sounds good, right? (Statement)",other,6,30,train
"EE: It must save time and transaction fees for the charity that way. (Statement)
EE: That's interesting and sounds good, right? (Statement)
EE: Yeah, it does sound good. (Statement)",hpos+,6,31,train
"EE: That's interesting and sounds good, right? (Statement)
EE: Yeah, it does sound good. (Statement)
EE: Of course it's your decision, in the end. (Statement)",other,6,32,train
"EE: Yeah, it does sound good. (Statement)
EE: Of course it's your decision, in the end. (Statement)
EE: I am kind of curious about the details though. (Statement)",other,6,33,train
"EE: Of course it's your decision, in the end. (Statement)
EE: I am kind of curious about the details though. (Statement)
EE: How much do you like to donate to the charity now? (Question)",hneg-,6,34,train
"EE: I am kind of curious about the details though. (Statement)
EE: How much do you like to donate to the charity now? (Question)
EE: The researchers will let you donate anything up to the amount of your total task payment. (Statement)",other,6,35,train
"EE: How much do you like to donate to the charity now? (Question)
EE: The researchers will let you donate anything up to the amount of your total task payment. (Statement)
EE: Or nothing, if that's what you decide. (Statement)",other,6,36,train
"EE: The researchers will let you donate anything up to the amount of your total task payment. (Statement)
EE: Or nothing, if that's what you decide. (Statement)
EE: I think i will make a donation of $2 (Disruption)",hpos+,6,37,train
"EE: Or nothing, if that's what you decide. (Statement)
EE: I think i will make a donation of $2 (Disruption)
EE: That's wonderful! (Statement)",other,6,38,train
"EE: I think i will make a donation of $2 (Disruption)
EE: That's wonderful! (Statement)
EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)",other,6,39,train
"EE: That's wonderful! (Statement)
EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)
EE: It was great chatting with you. (Statement)",other,6,40,train
"EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)
EE: It was great chatting with you. (Statement)
EE: And thanks for helping! (Statement)",other,6,41,train
"EE: It was great chatting with you. (Statement)
EE: And thanks for helping! (Statement)
EE: That's wonderful! (Statement)",other,6,42,train
"EE: And thanks for helping! (Statement)
EE: That's wonderful! (Statement)
EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)",other,6,43,train
"EE: That's wonderful! (Statement)
EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)
EE: It was great chatting with you. (Statement)",other,6,44,train
"EE: I think I'm getting eager to see what happens next with the research and the charity, so I'm about to move on. (Statement)
EE: It was great chatting with you. (Statement)
EE: And thanks for helping! (Statement)",other,6,45,train
"EE: Hi, can I interest you in making a donation to Save the Children? (Question)",hneg-,8,0,train
"EE: Hi, can I interest you in making a donation to Save the Children? (Question)
EE: Sure (Disruption)",hpos+,8,1,train
"EE: Hi, can I interest you in making a donation to Save the Children? (Question)
EE: Sure (Disruption)
EE: Would you like some information about the charity first? (Question)",hneg-,8,2,train
"EE: Sure (Disruption)
EE: Would you like some information about the charity first? (Question)
EE: Yes, that would be helpful. (Statement)",hpos+,8,3,train
"EE: Would you like some information about the charity first? (Question)
EE: Yes, that would be helpful. (Statement)
EE: It's an international organization that provides relief and helps support children in developing countries. (Statement)",spos+,8,4,train
"EE: Yes, that would be helpful. (Statement)
EE: It's an international organization that provides relief and helps support children in developing countries. (Statement)
EE: That sounds like a worthwhile cause. (Statement)",hpos+,8,5,train
"EE: It's an international organization that provides relief and helps support children in developing countries. (Statement)
EE: That sounds like a worthwhile cause. (Statement)
EE: Yes, and your donation would be essential in helping ensure children's rights to health, education, and safety. (Statement)",hpos+,8,6,train
"EE: That sounds like a worthwhile cause. (Statement)
EE: Yes, and your donation would be essential in helping ensure children's rights to health, education, and safety. (Statement)
EE: That sounds great. (Statement)",hpos+,8,7,train
"EE: Yes, and your donation would be essential in helping ensure children's rights to health, education, and safety. (Statement)
EE: That sounds great. (Statement)
EE: Are findings tax deductible? (Question)",hneg-,8,8,train
"EE: That sounds great. (Statement)
EE: Are findings tax deductible? (Question)
EE: Yes, donations to the charity are 100% tax deductible (Statement)",other,8,9,train
"EE: Are findings tax deductible? (Question)
EE: Yes, donations to the charity are 100% tax deductible (Statement)
EE: Col. (Statement)",other,8,10,train
"EE: Yes, donations to the charity are 100% tax deductible (Statement)
EE: Col. (Statement)
EE: Just out of curiosity, what developing countries does this charity focus on ? (Question)",hneg-,8,11,train
"EE: Col. (Statement)
EE: Just out of curiosity, what developing countries does this charity focus on ? (Question)
EE: They help children across 120 countries. (Statement)",spos+,8,12,train
"EE: Just out of curiosity, what developing countries does this charity focus on ? (Question)
EE: They help children across 120 countries. (Statement)
EE: Africa appears to be the continent where the charity focuses on as it serves 32 million there. 17.5 million Asian children are also served by the charity. (Statement)",spos+,8,13,train
"EE: They help children across 120 countries. (Statement)
EE: Africa appears to be the continent where the charity focuses on as it serves 32 million there. 17.5 million Asian children are also served by the charity. (Statement)
EE: Wow. (Statement)",hpos+,8,14,train
"EE: Africa appears to be the continent where the charity focuses on as it serves 32 million there. 17.5 million Asian children are also served by the charity. (Statement)
EE: Wow. (Statement)
EE: That is a huge impact. (Statement)",hpos+,8,15,train
"EE: Wow. (Statement)
EE: That is a huge impact. (Statement)
EE: Yes. (BackChannel)",hpos+,8,16,train
"EE: That is a huge impact. (Statement)
EE: Yes. (BackChannel)
EE: The charity also helps children in the US who are growing up in poverty. (Statement)",spos+,8,17,train
"EE: Yes. (BackChannel)
EE: The charity also helps children in the US who are growing up in poverty. (Statement)
EE: Outstanding. (Statement)",hpos+,8,18,train
"EE: The charity also helps children in the US who are growing up in poverty. (Statement)
EE: Outstanding. (Statement)
EE: I see no reason not to help this charity. (Statement)",hpos+,8,19,train
"EE: Outstanding. (Statement)
EE: I see no reason not to help this charity. (Statement)
EE: Great! (Statement)",hpos+,8,20,train
"EE: I see no reason not to help this charity. (Statement)
EE: Great! (Statement)
EE: Your donation will be deducted from your payment in this task. (Statement)",other,8,21,train
"EE: Great! (Statement)
EE: Your donation will be deducted from your payment in this task. (Statement)
EE: You can decide how much you want to donate. (Statement)",other,8,22,train
"EE: Your donation will be deducted from your payment in this task. (Statement)
EE: You can decide how much you want to donate. (Statement)
EE: Great. (Statement)",other,8,23,train
"EE: You can decide how much you want to donate. (Statement)
EE: Great. (Statement)
EE: What is my payment for this task? (Question)",other,8,24,train
"EE: Great. (Statement)
EE: What is my payment for this task? (Question)
EE: $2 I think (Disruption)",other,8,25,train
"EE: What is my payment for this task? (Question)
EE: $2 I think (Disruption)
EE: Okay. (Statement)",other,8,26,train
"EE: $2 I think (Disruption)
EE: Okay. (Statement)
EE: I'll donate half of that. So $1. (Statement)",hpos+,8,27,train
"EE: Okay. (Statement)
EE: I'll donate half of that. So $1. (Statement)
EE: Awesome. (Statement)",hpos+,8,28,train
"EE: I'll donate half of that. So $1. (Statement)
EE: Awesome. (Statement)
EE: The research team will collect the donation and send it to Save the Children. (Statement)",other,8,29,train
"EE: Awesome. (Statement)
EE: The research team will collect the donation and send it to Save the Children. (Statement)
EE: Super. (Statement)",other,8,30,train
"EE: The research team will collect the donation and send it to Save the Children. (Statement)
EE: Super. (Statement)
EE: Thank you. (Statement)",other,8,31,train
EE: Good morning. (Statement),other,9,0,train
"EE: Good morning. (Statement)
EE: How are you doing today? (Question)",other,9,1,train
"EE: Good morning. (Statement)
EE: How are you doing today? (Question)
EE: Hi. (Statement)",other,9,2,train
"EE: How are you doing today? (Question)
EE: Hi. (Statement)
EE: I am doing good. (Statement)",other,9,3,train
"EE: Hi. (Statement)
EE: I am doing good. (Statement)
EE: How about you? (Question)",other,9,4,train
"EE: I am doing good. (Statement)
EE: How about you? (Question)
EE: I'm doing pretty good for a Tuesday morning. (Statement)",other,9,5,train
"EE: How about you? (Question)
EE: I'm doing pretty good for a Tuesday morning. (Statement)
EE: Haha. (BackChannel)",other,9,6,train
"EE: I'm doing pretty good for a Tuesday morning. (Statement)
EE: Haha. (BackChannel)
EE: Same here, but it really feels like a Monday. (Statement)",other,9,7,train
