input_text,target_text,conversation_id,windex,split
"ER: What if your children were in a position these kids are in, wouldn't you want someone to help them?
EE: Where are those childrens parent?
ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.",hneg+,229,17,train
"EE: Where are those childrens parent?
ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.
EE: My small change won't do a thing for those kids.",sneg+,229,18,train
"ER: If only they had parental support, but in war-torn countries like Syria their parents are being killed in wars or are fighting for their country, they have no help and that's why they need your support, please find it in your heart to just give a little bit tonight, that's all I'm asking.
EE: My small change won't do a thing for those kids.
EE: What they need is to be extracted from those countries so that they can have a better life not 0.25",other,229,19,train
"EE: My small change won't do a thing for those kids.
EE: What they need is to be extracted from those countries so that they can have a better life not 0.25
ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.",hneg+,229,20,train
"EE: What they need is to be extracted from those countries so that they can have a better life not 0.25
ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.
ER: I understand it may not seem like a lot, but it can really make a difference",hneg+,229,21,train
"ER: Well with our current president it's not likely they're going to be brought the US, so they need any help they can get, and 25 cents might not seem like a lot, but if 10000 people donated 25 cents then the impact will be huge.
ER: I understand it may not seem like a lot, but it can really make a difference
ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to",hneg+,229,22,train
"ER: I understand it may not seem like a lot, but it can really make a difference
ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to
ER: What do you say?",other,229,23,train
"ER: You can donate some or all of your payment from this task to Save the Children, i'd really appreciate it if you did, but I understand if you still don't want to
ER: What do you say?
EE: If it makes you happy, go ahead and take .50",hpos+,229,24,train
"ER: What do you say?
EE: If it makes you happy, go ahead and take .50
ER: Oh thank you so much, you have no idea how much that .50 will mean to those children, thank you very much and have a wonderful night you blessed soul.",hpos+,229,25,train
"EE: If it makes you happy, go ahead and take .50
ER: Oh thank you so much, you have no idea how much that .50 will mean to those children, thank you very much and have a wonderful night you blessed soul.
EE: No problem have a good night",other,229,26,train
ER: Hi there,other,17,0,train
"ER: Hi there
EE: Hello",other,17,1,train
"ER: Hi there
EE: Hello
ER: Have you heard of the Save the Children charity?",other,17,2,train
"EE: Hello
ER: Have you heard of the Save the Children charity?
EE: I actually have not.",hpos-,17,3,train
"ER: Have you heard of the Save the Children charity?
EE: I actually have not.
EE: What do they do to help children?",hneg-,17,4,train
"EE: I actually have not.
EE: What do they do to help children?
ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.",spos+,17,5,train
"EE: What do they do to help children?
ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
EE: I'm glad a charity like that exists internationally.",hpos+,17,6,train
"ER: It is an international organization that helps protect and promote rights for childrens and provides for them in suffering conditions - such as lack of basic needs, like water, clothing, and food.
EE: I'm glad a charity like that exists internationally.
ER: It's for a great cause.",spos+,17,7,train
"EE: I'm glad a charity like that exists internationally.
ER: It's for a great cause.
ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.",other,17,8,train
"ER: It's for a great cause.
ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.
ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.",other,17,9,train
"ER: Children are the future and unfortunately too many of them don't get the quality of life that we take advantage of today.
ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.
ER: Even little bits can go a long way, you know?",hpos+,17,10,train
"ER: Sometimes we're in a better place and we have to do what we can to help their conditions a little bit.
ER: Even little bits can go a long way, you know?
EE: it does, and charities can go further with the amount of money donated.",hpos+,17,11,train
"ER: Even little bits can go a long way, you know?
EE: it does, and charities can go further with the amount of money donated.
ER: Absolutely.",hpos+,17,12,train
"EE: it does, and charities can go further with the amount of money donated.
ER: Absolutely.
ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.",other,17,13,train
"ER: Absolutely.
ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.
ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.",other,17,14,train
"ER: I remember seeing ads on the television about it and it breaks my hear to see children so sad and suffering in conditions that they live in.
ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.
EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.",other,17,15,train
"ER: I haven't personally witnessed experiences first hand, however, it comes down to basic human needs.
EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.
ER: Exactly.",hpos+,17,16,train
"EE: It's sad to think being born in the wrong conditions can have such a lifelong impact.
ER: Exactly.
ER: It's not like we really get the choice of how/when/where we are born.",other,17,17,train
"ER: Exactly.
ER: It's not like we really get the choice of how/when/where we are born.
ER: It's a matter of chance.",other,17,18,train
"ER: It's not like we really get the choice of how/when/where we are born.
ER: It's a matter of chance.
ER: It's unfair to be born into conditions like that.",other,17,19,train
"ER: It's a matter of chance.
ER: It's unfair to be born into conditions like that.
EE: Hopefully, more the people born more lucky can lend a hand.",other,17,20,train
"ER: It's unfair to be born into conditions like that.
EE: Hopefully, more the people born more lucky can lend a hand.
ER: Absolutely!",hpos+,17,21,train
"EE: Hopefully, more the people born more lucky can lend a hand.
ER: Absolutely!
ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?",hneg-,17,22,train
"ER: Absolutely!
ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?
ER: A little bit can go a long way!",hpos+,17,23,train
"ER: Would you like to be able to assist some of these children by donating any amount of your choosing up to $2?
ER: A little bit can go a long way!
EE: Yes, absolutely.",hpos+,17,24,train
"ER: A little bit can go a long way!
EE: Yes, absolutely.
EE: I can donate $0.50.",hpos+,17,25,train
"EE: Yes, absolutely.
EE: I can donate $0.50.
ER: The charity will greatly appreciate your contribution I'm sure!",hpos+,17,26,train
"EE: I can donate $0.50.
ER: The charity will greatly appreciate your contribution I'm sure!
ER: Are you absolutely sure you'd like to donate $0.50?",hneg-,17,27,train
"ER: The charity will greatly appreciate your contribution I'm sure!
ER: Are you absolutely sure you'd like to donate $0.50?
EE: Yes, I am sure.",hpos+,17,28,train
"ER: Are you absolutely sure you'd like to donate $0.50?
EE: Yes, I am sure.
ER: Okay, the charity will greatly benefit from your help!",hpos+,17,29,train
"EE: Yes, I am sure.
ER: Okay, the charity will greatly benefit from your help!
ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.",hneg-,17,30,train
"ER: Okay, the charity will greatly benefit from your help!
ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.
EE: I understand.",hpos+,17,31,train
"ER: If you'd like to donate a few more cents, that would help even more children get out of poverty and live a much more clearer life.
EE: I understand.
EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.",sneg+,17,32,train
"EE: I understand.
EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.
ER: I absolutely understand.",hpos+,17,33,train
"EE: Unfortunately, I have to take care of my kids, too, and can't afford to help more.
ER: I absolutely understand.
ER: Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!",hpos+,17,34,train
"ER: I absolutely understand.
ER: Thank you for taking the time to help assist the charity and I hope that you have a wonderful day!
EE: I hope you do as well!",other,17,35,train
ER: It would be really helpful if you donated to Save the Children fund!,hneg-,40,0,train
"ER: It would be really helpful if you donated to Save the Children fund!
EE: What does the money go towards if I donate?",hneg-,40,1,train
"ER: It would be really helpful if you donated to Save the Children fund!
EE: What does the money go towards if I donate?
ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.",spos+,40,2,train
"EE: What does the money go towards if I donate?
ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
ER: We ensure children's unique needs are met and their voices are heard.",spos+,40,3,train
"ER: When crisis strikes and children are most vulnerable, we are always among the first to respond and the last to leave.
ER: We ensure children's unique needs are met and their voices are heard.
ER: We deliver lasting results for millions of children, including those hardest to reach.",spos+,40,4,train
"ER: We ensure children's unique needs are met and their voices are heard.
ER: We deliver lasting results for millions of children, including those hardest to reach.
ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.",spos+,40,5,train
"ER: We deliver lasting results for millions of children, including those hardest to reach.
ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.
EE: Where in the world are the children located?",hneg-,40,6,train
"ER: We do whatever it takes for children ??Â¸??Â¸ transforming their lives and the future we share ??Â¸??Â¸ because we believe every child deserves a future.
EE: Where in the world are the children located?
ER: US and global, wherever children need help, they are there.",spos+,40,7,train
"EE: Where in the world are the children located?
ER: US and global, wherever children need help, they are there.
EE: If I donate $25, does that go a long way?",hpos+,40,8,train
"ER: US and global, wherever children need help, they are there.
EE: If I donate $25, does that go a long way?
ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.",hpos+,40,9,train
"EE: If I donate $25, does that go a long way?
ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.
ER: A dollar can buy a lot!",hneg+,40,10,train
"ER: Absolutely, a small amount of money for us turns out to be life changing for those in need.
ER: A dollar can buy a lot!
EE: Will it help towards education?",hneg-,40,11,train
"ER: A dollar can buy a lot!
EE: Will it help towards education?
ER: Yes, it is one of the core programs.",spos+,40,12,train
"EE: Will it help towards education?
ER: Yes, it is one of the core programs.
ER: It leads children out of poverty so is a large focus.",spos+,40,13,train
"ER: Yes, it is one of the core programs.
ER: It leads children out of poverty so is a large focus.
EE: Do you accept monthly donations of smaller amounts?",hneg-,40,14,train
"ER: It leads children out of poverty so is a large focus.
EE: Do you accept monthly donations of smaller amounts?
ER: You can do a one time donation or a monthly subscription.",other,40,15,train
"EE: Do you accept monthly donations of smaller amounts?
ER: You can do a one time donation or a monthly subscription.
EE: What are the amounts for monthly subscriptions?",hneg-,40,16,train
"ER: You can do a one time donation or a monthly subscription.
EE: What are the amounts for monthly subscriptions?
ER: between 5 - 100",other,40,17,train
"EE: What are the amounts for monthly subscriptions?
ER: between 5 - 100
EE: Do I get updates on a specific child if I donate monthly?",hneg-,40,18,train
"ER: between 5 - 100
EE: Do I get updates on a specific child if I donate monthly?
ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.",spos+,40,19,train
"EE: Do I get updates on a specific child if I donate monthly?
ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.
EE: To what age are children receiving help?",hneg-,40,20,train
"ER: Yes you can sponsor a child and receive specific information about what your money is doing and how they are progressing each month.
EE: To what age are children receiving help?
ER: From infants to young adults all children are helped.",spos+,40,21,train
"EE: To what age are children receiving help?
ER: From infants to young adults all children are helped.
EE: I would like to donate $5 monthly.",hpos+,40,22,train
"ER: From infants to young adults all children are helped.
EE: I would like to donate $5 monthly.
ER: Thank you, that is wonderful and you will help a tremendous amount!",hpos+,40,23,train
"EE: I would like to donate $5 monthly.
ER: Thank you, that is wonderful and you will help a tremendous amount!
EE: Am I able to communicate with the child?",hneg-,40,24,train
"ER: Thank you, that is wonderful and you will help a tremendous amount!
EE: Am I able to communicate with the child?
ER: Yes you can write them letters and they can write you back, thanks!",spos+,40,25,train
"EE: Am I able to communicate with the child?
ER: Yes you can write them letters and they can write you back, thanks!
EE: Great, thank you very much",hpos+,40,26,train
ER: Hello,other,253,0,train
"ER: Hello
EE: Yea, hello.",other,253,1,train
"ER: Hello
EE: Yea, hello.
EE: Glad you took your time.",other,253,2,train
"EE: Yea, hello.
EE: Glad you took your time.
ER: I'd like to speak to you about Save the Children.",other,253,3,train
"EE: Glad you took your time.
ER: I'd like to speak to you about Save the Children.
ER: Do you have any kids?",other,253,4,train
"ER: I'd like to speak to you about Save the Children.
ER: Do you have any kids?
EE: No, I do not have kids.",other,253,5,train
"ER: Do you have any kids?
EE: No, I do not have kids.
EE: What is Save the Children about?",hneg-,253,6,train
"EE: No, I do not have kids.
EE: What is Save the Children about?
ER: Save the Children is an international non-governemnt organization.",spos+,253,7,train
"EE: What is Save the Children about?
ER: Save the Children is an international non-governemnt organization.
ER: Their goal is to promotes children's rights, provides relief and helps support children in developing countries.",spos+,253,8,train
"ER: Save the Children is an international non-governemnt organization.
ER: Their goal is to promotes children's rights, provides relief and helps support children in developing countries.
EE: That sounds really cool.",hpos+,253,9,train
"ER: Their goal is to promotes children's rights, provides relief and helps support children in developing countries.
EE: That sounds really cool.
EE: What specific countries do they help out?",hneg-,253,10,train
"EE: That sounds really cool.
EE: What specific countries do they help out?
ER: They help out many third world countries from all over the world.",spos+,253,11,train
"EE: What specific countries do they help out?
ER: They help out many third world countries from all over the world.
EE: Okay.",other,253,12,train
"ER: They help out many third world countries from all over the world.
EE: Okay.
EE: I guess I would look them up sometime to find out more.",other,253,13,train
"EE: Okay.
EE: I guess I would look them up sometime to find out more.
ER: How do you feel about those who were unluckily born to poor circumstances?",other,253,14,train
"EE: I guess I would look them up sometime to find out more.
ER: How do you feel about those who were unluckily born to poor circumstances?
EE: I feel like it's a shame and I wish we could do more.",other,253,15,train
"ER: How do you feel about those who were unluckily born to poor circumstances?
EE: I feel like it's a shame and I wish we could do more.
EE: How can I help?",other,253,16,train
"EE: I feel like it's a shame and I wish we could do more.
EE: How can I help?
ER: You sound like a really kind person.",other,253,17,train
"EE: How can I help?
ER: You sound like a really kind person.
ER: Would you like to make a donation to Save the Children.",hneg-,253,18,train
"ER: You sound like a really kind person.
ER: Would you like to make a donation to Save the Children.
ER: Anything will help.",hpos+,253,19,train
"ER: Would you like to make a donation to Save the Children.
ER: Anything will help.
EE: Thank you, I would like to make a 50 dollar donation but first.",hpos+,253,20,train
"ER: Anything will help.
EE: Thank you, I would like to make a 50 dollar donation but first.
EE: Is there a website for this charity?",hneg-,253,21,train
"EE: Thank you, I would like to make a 50 dollar donation but first.
EE: Is there a website for this charity?
ER: Thank you!",hpos+,253,22,train
"EE: Is there a website for this charity?
ER: Thank you!
ER: That will make a difference in many of their lives.",hpos+,253,23,train
"ER: Thank you!
ER: That will make a difference in many of their lives.
ER: Yes.",other,253,24,train
"ER: That will make a difference in many of their lives.
ER: Yes.
ER: There is. Url",other,253,25,train
"ER: Yes.
ER: There is. Url
EE: IT looks really good and professional.",hpos+,253,26,train
"ER: There is. Url
EE: IT looks really good and professional.
EE: I am definitely going to donate.",hpos+,253,27,train
"EE: IT looks really good and professional.
EE: I am definitely going to donate.
ER: Thank you.",hpos+,253,28,train
"EE: I am definitely going to donate.
ER: Thank you.
ER: It will be appreciated it.",hpos+,253,29,train
"ER: Thank you.
ER: It will be appreciated it.
EE: Is there any other information you can share with me that I shuld know about?",other,253,30,train
"ER: It will be appreciated it.
EE: Is there any other information you can share with me that I shuld know about?
ER: Absolutely.",other,253,31,train
"EE: Is there any other information you can share with me that I shuld know about?
ER: Absolutely.
ER: Recently, we will have been involved in the US-Mexico border crisis involved with separating children from their parents at the border.",spos+,253,32,train
"ER: Absolutely.
ER: Recently, we will have been involved in the US-Mexico border crisis involved with separating children from their parents at the border.
EE: That sounds awesome.",hpos+,253,33,train
"ER: Recently, we will have been involved in the US-Mexico border crisis involved with separating children from their parents at the border.
EE: That sounds awesome.
EE: I wish you all luck in that.",other,253,34,train
"EE: That sounds awesome.
EE: I wish you all luck in that.
ER: Thank you.",other,253,35,train
"EE: I wish you all luck in that.
ER: Thank you.
ER: It will be difficult, but we are focused in reuniting the children with their family.",other,253,36,train
"ER: Thank you.
ER: It will be difficult, but we are focused in reuniting the children with their family.
ER: The separation should never have happened.",other,253,37,train
"ER: It will be difficult, but we are focused in reuniting the children with their family.
ER: The separation should never have happened.
EE: I definitely agree with that.",hpos+,253,38,train
"ER: The separation should never have happened.
EE: I definitely agree with that.
EE: It takes a lot to fix this country already so your effort is definitely astounding.",hpos+,253,39,train
ER: Hey there,other,112,0,train
"ER: Hey there
EE: Hey how's it going?",other,112,1,train
"ER: Hey there
EE: Hey how's it going?
EE: So children's charity then...",other,112,2,train
"EE: Hey how's it going?
EE: So children's charity then...
ER: Yep.",other,112,3,train
"EE: So children's charity then...
ER: Yep.
ER: Do you happen to be a parent?",other,112,4,train
"ER: Yep.
ER: Do you happen to be a parent?
EE: No, not currently.",other,112,5,train
"ER: Do you happen to be a parent?
EE: No, not currently.
EE: Although obviously I think those charities are important and relevant even to me",other,112,6,train
"EE: No, not currently.
EE: Although obviously I think those charities are important and relevant even to me
ER: How are they relevant to you?",other,112,7,train
"EE: Although obviously I think those charities are important and relevant even to me
ER: How are they relevant to you?
ER: I would like to find out, so I can tailor the information to you.",other,112,8,train
"ER: How are they relevant to you?
ER: I would like to find out, so I can tailor the information to you.
EE: I have a lot of nieces and nephews and have worked with children in the past so I have a good amount of experience with them, from all shapes and sizes",spos+,112,9,train
"ER: I would like to find out, so I can tailor the information to you.
EE: I have a lot of nieces and nephews and have worked with children in the past so I have a good amount of experience with them, from all shapes and sizes
ER: Have you ever worked with children with were born to poorer families?",other,112,10,train
"EE: I have a lot of nieces and nephews and have worked with children in the past so I have a good amount of experience with them, from all shapes and sizes
ER: Have you ever worked with children with were born to poorer families?
EE: Yes I have.",spos+,112,11,train
"ER: Have you ever worked with children with were born to poorer families?
EE: Yes I have.
EE: I dealt with that more when I was working.",spos+,112,12,train
"EE: Yes I have.
EE: I dealt with that more when I was working.
EE: It was a poorer sector of the city so we saw a lot of poorer families",other,112,13,train
"EE: I dealt with that more when I was working.
EE: It was a poorer sector of the city so we saw a lot of poorer families
ER: You sound like someone who would really appreciate what Save the Children does.",hpos+,112,14,train
"EE: It was a poorer sector of the city so we saw a lot of poorer families
ER: You sound like someone who would really appreciate what Save the Children does.
EE: Yeah?",other,112,15,train
"ER: You sound like someone who would really appreciate what Save the Children does.
EE: Yeah?
EE: I would think so?",spos+,112,16,train
"EE: Yeah?
EE: I would think so?
EE: I feel like I\'ve heard of it, but don\'t know a lot about it.",hpos+,112,17,train
"EE: I would think so?
EE: I feel like I\'ve heard of it, but don\'t know a lot about it.
EE: But I""m always willing to help!",hpos+,112,18,train
"EE: I feel like I\'ve heard of it, but don\'t know a lot about it.
EE: But I""m always willing to help!
ER: We definitely need more people like you in the world.",hpos+,112,19,train
"EE: But I""m always willing to help!
ER: We definitely need more people like you in the world.
EE: Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself",spos+,112,20,train
"ER: We definitely need more people like you in the world.
EE: Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself
ER: Every little thing does make a difference.",hpos+,112,21,train
"EE: Thanks, I don't consider myself that great, but any little difference i can make makes me feel good about myself
ER: Every little thing does make a difference.
ER: Have you heard of the separation of kids from their parents at the Mexico-US border lately?",other,112,22,train
"ER: Every little thing does make a difference.
ER: Have you heard of the separation of kids from their parents at the Mexico-US border lately?
EE: Yeah I have, what an awful situation that is.",other,112,23,train
"ER: Have you heard of the separation of kids from their parents at the Mexico-US border lately?
EE: Yeah I have, what an awful situation that is.
EE: I've seen videos that were so heartbreaking",other,112,24,train
"EE: Yeah I have, what an awful situation that is.
EE: I've seen videos that were so heartbreaking
ER: Yea.",hpos+,112,25,train
"EE: I've seen videos that were so heartbreaking
ER: Yea.
ER: We are actually involved in that as well and helping to reunite the kids with their families.",spos+,112,26,train
"ER: Yea.
ER: We are actually involved in that as well and helping to reunite the kids with their families.
EE: Oh really?",other,112,27,train
"ER: We are actually involved in that as well and helping to reunite the kids with their families.
EE: Oh really?
EE: Nice!",hpos+,112,28,train
"EE: Oh really?
EE: Nice!
EE: What can we do to help?",hpos+,112,29,train
"EE: Nice!
EE: What can we do to help?
ER: Would you like to help by donating?",hneg-,112,30,train
"EE: What can we do to help?
ER: Would you like to help by donating?
EE: Sure, what amount is a smaller pledge?",hpos+,112,31,train
"ER: Would you like to help by donating?
EE: Sure, what amount is a smaller pledge?
ER: Even a couple of cents.",hneg+,112,32,train
"EE: Sure, what amount is a smaller pledge?
ER: Even a couple of cents.
ER: Whatever you can afford.",hneg+,112,33,train
"ER: Even a couple of cents.
ER: Whatever you can afford.
EE: Yeah, I can do that.",hpos+,112,34,train
"ER: Whatever you can afford.
EE: Yeah, I can do that.
EE: A dollar?",hpos+,112,35,train
"ER: Hey, how's it going tonight?",other,187,0,train
"ER: Hey, how's it going tonight?
EE: Very Well, How about you?",other,187,1,train
"ER: Hey, how's it going tonight?
EE: Very Well, How about you?
ER: Ok, here too.",other,187,2,train
"EE: Very Well, How about you?
ER: Ok, here too.
ER: I'd like to talk to you about children who are less fortunate.",hneg-,187,3,train
"ER: Ok, here too.
ER: I'd like to talk to you about children who are less fortunate.
ER: Do you have a moment?",hneg-,187,4,train
"ER: I'd like to talk to you about children who are less fortunate.
ER: Do you have a moment?
EE: Yes, please go ahead and tell me",hpos+,187,5,train
"ER: Do you have a moment?
EE: Yes, please go ahead and tell me
ER: How do you feel about people who just born unlucky?",other,187,6,train
"EE: Yes, please go ahead and tell me
ER: How do you feel about people who just born unlucky?
EE: I feel sorry for them and would like to help them as much as possible",spos+,187,7,train
"ER: How do you feel about people who just born unlucky?
EE: I feel sorry for them and would like to help them as much as possible
ER: I see I got a really kind person to talk to.",hpos+,187,8,train
"EE: I feel sorry for them and would like to help them as much as possible
ER: I see I got a really kind person to talk to.
ER: That's great.",other,187,9,train
"ER: I see I got a really kind person to talk to.
ER: That's great.
EE: Go ahead and tell me how can I help",other,187,10,train
"ER: That's great.
EE: Go ahead and tell me how can I help
ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.",hpos+,187,11,train
"EE: Go ahead and tell me how can I help
ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.
EE: Sure, please tell me about the organization",hpos+,187,12,train
"ER: I'm glad you're so welling to help, but I would feel bad just to get your help without letting you know what the organization is about.
EE: Sure, please tell me about the organization
ER: It's an organization called Save the Children.",other,187,13,train
"EE: Sure, please tell me about the organization
ER: It's an organization called Save the Children.
ER: Have you heard of them?",other,187,14,train
"ER: It's an organization called Save the Children.
ER: Have you heard of them?
EE: I think I have",hpos+,187,15,train
"ER: Have you heard of them?
EE: I think I have
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.",spos+,187,16,train
"EE: I think I have
ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
EE: that is very good to know",hpos+,187,17,train
"ER: They are an international non-governmental organization that promotes children's rights, provides relief and helps support children in developing countries.
EE: that is very good to know
ER: Yes.",other,187,18,train
"EE: that is very good to know
ER: Yes.
ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.",spos+,187,19,train
"ER: Yes.
ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.
EE: Thats such a noble thing they are doing",hpos+,187,20,train
"ER: Just recently, not sure if you've heard of it, they are working on reuniting children who were separated from their parents at the Mexico-US border.
EE: Thats such a noble thing they are doing
ER: They are very noble.",spos+,187,21,train
"EE: Thats such a noble thing they are doing
ER: They are very noble.
ER: They're helping kids worldwise but also very close to home.",spos+,187,22,train
"ER: They are very noble.
ER: They're helping kids worldwise but also very close to home.
ER: Would you like to help by donating?",hneg-,187,23,train
"ER: They're helping kids worldwise but also very close to home.
ER: Would you like to help by donating?
EE: Sure, I would like to help.",hpos+,187,24,train
"ER: Would you like to help by donating?
EE: Sure, I would like to help.
EE: How much is the average donation",other,187,25,train
"EE: Sure, I would like to help.
EE: How much is the average donation
ER: They get anything from $0.50 to $2 from mturk workers.",other,187,26,train
"EE: How much is the average donation
ER: They get anything from $0.50 to $2 from mturk workers.
EE: I would like to to donate $1.00 as a mturk worker",hpos+,187,27,train
ER: Hello.,other,24,0,train
"ER: Hello.
ER: How are you?",other,24,1,train
"ER: Hello.
ER: How are you?
EE: I'm good, how are you doing?",other,24,2,train
"ER: How are you?
EE: I'm good, how are you doing?
ER: Very well.",other,24,3,train
"EE: I'm good, how are you doing?
ER: Very well.
ER: I'm just up organizing info for my charity.",spos+,24,4,train
"ER: Very well.
ER: I'm just up organizing info for my charity.
ER: Are you involved with charities?",other,24,5,train
"ER: I'm just up organizing info for my charity.
ER: Are you involved with charities?
EE: Yes!",other,24,6,train
"ER: Are you involved with charities?
EE: Yes!
EE: I work with children who have terminal illnesses.",spos+,24,7,train
"EE: Yes!
EE: I work with children who have terminal illnesses.
EE: What charity are you involved in?",hneg-,24,8,train
"EE: I work with children who have terminal illnesses.
EE: What charity are you involved in?
ER: That's great!",hpos+,24,9,train
