input_text,target_text,conversation_id,windex,split
"EE: Well being that im kind of a poor person myself im kind of in the same boat as the children lol. (Statement)
EE: I'd be fine with donating $1.00 though and i'd keep the other. (Statement)
EE: But think of all of the poor children. (Statement)",hpos+,2,18,train
"EE: I'd be fine with donating $1.00 though and i'd keep the other. (Statement)
EE: But think of all of the poor children. (Statement)
EE: Have you no empathy? (Question)",other,2,19,train
"EE: But think of all of the poor children. (Statement)
EE: Have you no empathy? (Question)
EE: Well yeah that's why im giving them the dollar? (Question)",other,2,20,train
"EE: Have you no empathy? (Question)
EE: Well yeah that's why im giving them the dollar? (Question)
EE: lol (Disruption)",other,2,21,train
"EE: Well yeah that's why im giving them the dollar? (Question)
EE: lol (Disruption)
EE: How about $1.25? (Question)",hneg-,2,22,train
"EE: lol (Disruption)
EE: How about $1.25? (Question)
EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Statement)",hpos+,2,23,train
"EE: How about $1.25? (Question)
EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Statement)
EE: We save children. (Statement)",hpos+,2,24,train
"EE: Darn really gonna make me miss out on that bad of chips huh?...lol how about $1.15 and you have yourself a deal... (Statement)
EE: We save children. (Statement)
EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Question)",other,2,25,train
"EE: We save children. (Statement)
EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Question)
EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Question)",other,2,26,train
"EE: Did you know that 90 cents out of every dollar goes directly towards helping a child? (Question)
EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Question)
EE: We have some over head... (Statement)",other,2,27,train
"EE: Where does the other 10 cents go then?...and I guess it's a good thing I decided to give them that dollar then =) (Question)
EE: We have some over head... (Statement)
EE: Admistration etc. (Statement)",other,2,28,train
"EE: We have some over head... (Statement)
EE: Admistration etc. (Statement)
EE: We have people working full time who distribute funds and keep the programs going. (Statement)",other,2,29,train
"EE: Admistration etc. (Statement)
EE: We have people working full time who distribute funds and keep the programs going. (Statement)
EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Disruption)",other,2,30,train
"EE: We have people working full time who distribute funds and keep the programs going. (Statement)
EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Disruption)
EE: Makes sense you gotta keep the engine running. (Statement)",hpos+,2,31,train
"EE: We have to do a lot of vetting to ensure the money isn't wasted and is distributed properly (Disruption)
EE: Makes sense you gotta keep the engine running. (Statement)
EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement)",spos+,2,32,train
"EE: Makes sense you gotta keep the engine running. (Statement)
EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement)
EE: For just a mere $1.25 you can save a child's life. (Statement)",hneg-,2,33,train
"EE: Well I hope that my $1.10 helps those poor children and when i dont need to rely on HITs for money i'd love to donate more. (Statement)
EE: For just a mere $1.25 you can save a child's life. (Statement)
EE: Finnnnnne take the $1.25. (Statement)",hpos+,2,34,train
"EE: For just a mere $1.25 you can save a child's life. (Statement)
EE: Finnnnnne take the $1.25. (Statement)
EE: But if I die from starvation...its your fault <_< (Statement)",other,2,35,train
"EE: Finnnnnne take the $1.25. (Statement)
EE: But if I die from starvation...its your fault <_< (Statement)
EE: You can take sustinance in knowing you helped save the children. (Statement)",hpos+,2,36,train
"EE: But if I die from starvation...its your fault <_< (Statement)
EE: You can take sustinance in knowing you helped save the children. (Statement)
EE: While im in the grave cause I didnt have enough money to buy that bag of chips.... (Statement)",other,2,37,train
EE: Hi! (Statement),other,3,0,train
"EE: Hi! (Statement)
EE: How are you today? (Question)",other,3,1,train
"EE: Hi! (Statement)
EE: How are you today? (Question)
EE: Hey there how's it going? (Question)",other,3,2,train
"EE: How are you today? (Question)
EE: Hey there how's it going? (Question)
EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement)",other,3,3,train
"EE: Hey there how's it going? (Question)
EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement)
EE: How about you? (Question)",other,3,4,train
"EE: Pretty good I am sitting on my desk enjoying this beautiful weather. (Statement)
EE: How about you? (Question)
EE: Today is beautiful!! (Statement)",other,3,5,train
"EE: How about you? (Question)
EE: Today is beautiful!! (Statement)
EE: I think it's time to take a walk a little later! (Statement)",other,3,6,train
"EE: Today is beautiful!! (Statement)
EE: I think it's time to take a walk a little later! (Statement)
EE: That sounds like a great idea! (Statement)",other,3,7,train
"EE: I think it's time to take a walk a little later! (Statement)
EE: That sounds like a great idea! (Statement)
EE: How do you feel about children's charities? (Question)",other,3,8,train
"EE: That sounds like a great idea! (Statement)
EE: How do you feel about children's charities? (Question)
EE: It depends on the charity! (Statement)",other,3,9,train
"EE: How do you feel about children's charities? (Question)
EE: It depends on the charity! (Statement)
EE: There are some good ones and some that have turned out to be scams. (Statement)",other,3,10,train
"EE: It depends on the charity! (Statement)
EE: There are some good ones and some that have turned out to be scams. (Statement)
EE: I agree with that 100%. (Statement)",hpos+,3,11,train
"EE: There are some good ones and some that have turned out to be scams. (Statement)
EE: I agree with that 100%. (Statement)
EE: My charity of choice is Save The Children. (Statement)",other,3,12,train
"EE: I agree with that 100%. (Statement)
EE: My charity of choice is Save The Children. (Statement)
EE: Have you heard of that charity before? (Question)",other,3,13,train
"EE: My charity of choice is Save The Children. (Statement)
EE: Have you heard of that charity before? (Question)
EE: I have not! (Statement)",hpos-,3,14,train
"EE: Have you heard of that charity before? (Question)
EE: I have not! (Statement)
EE: Do you work for them or have you donated with them before? (Question)",other,3,15,train
"EE: I have not! (Statement)
EE: Do you work for them or have you donated with them before? (Question)
EE: I donate to them regularly. (Statement)",spos+,3,16,train
"EE: Do you work for them or have you donated with them before? (Question)
EE: I donate to them regularly. (Statement)
EE: They do so much good for under privileged kids. (Statement)",spos+,3,17,train
"EE: I donate to them regularly. (Statement)
EE: They do so much good for under privileged kids. (Statement)
EE: What kind of stuff do they do to help the children? (Question)",hneg-,3,18,train
"EE: They do so much good for under privileged kids. (Statement)
EE: What kind of stuff do they do to help the children? (Question)
EE: They feed so many starving children. (Statement)",spos+,3,19,train
"EE: What kind of stuff do they do to help the children? (Question)
EE: They feed so many starving children. (Statement)
EE: They do a lot for kids, you should visit their website. Www. URL (Statement)",spos+,3,20,train
"EE: They feed so many starving children. (Statement)
EE: They do a lot for kids, you should visit their website. Www. URL (Statement)
EE: Oh that's great!! (Statement)",hpos+,3,21,train
"EE: They do a lot for kids, you should visit their website. Www. URL (Statement)
EE: Oh that's great!! (Statement)
EE: I think children deserve all the help they can get. (Statement)",hpos+,3,22,train
"EE: Oh that's great!! (Statement)
EE: I think children deserve all the help they can get. (Statement)
EE: Is this an American charity? (Question)",hneg-,3,23,train
"EE: I think children deserve all the help they can get. (Statement)
EE: Is this an American charity? (Question)
EE: Yes it is! (Statement)",other,3,24,train
"EE: Is this an American charity? (Question)
EE: Yes it is! (Statement)
EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement)",other,3,25,train
"EE: Yes it is! (Statement)
EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement)
EE: Would you be interested in that? (Question)",hneg-,3,26,train
"EE: You know you can donate a portion of your payment from this directly to Save The Children. (Statement)
EE: Would you be interested in that? (Question)
EE: I would possibly be interested in that. (Statement)",hpos+,3,27,train
"EE: Would you be interested in that? (Question)
EE: I would possibly be interested in that. (Statement)
EE: How can I be sure that it will go where it's supposed to? (Question)",hneg-,3,28,train
"EE: I would possibly be interested in that. (Statement)
EE: How can I be sure that it will go where it's supposed to? (Question)
EE: The researchers have everything lined up with Save The Children. (Statement)",other,3,29,train
"EE: How can I be sure that it will go where it's supposed to? (Question)
EE: The researchers have everything lined up with Save The Children. (Statement)
EE: I am going to donate my payment. (Statement)",spos+,3,30,train
"EE: The researchers have everything lined up with Save The Children. (Statement)
EE: I am going to donate my payment. (Statement)
EE: What are the typical donations to the charity like? (Question)",hneg-,3,31,train
"EE: I am going to donate my payment. (Statement)
EE: What are the typical donations to the charity like? (Question)
EE: You can choose to donate any amount that you wish. (Statement)",other,3,32,train
"EE: What are the typical donations to the charity like? (Question)
EE: You can choose to donate any amount that you wish. (Statement)
EE: Every little bit helps! (Statement)",hpos+,3,33,train
"EE: You can choose to donate any amount that you wish. (Statement)
EE: Every little bit helps! (Statement)
EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement)",sneg+,3,34,train
"EE: Every little bit helps! (Statement)
EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement)
EE: Something as small as .05 could help. (Statement)",hpos+,3,35,train
"EE: Unfortunately I am having some money troubles right now so it's a little hard for me to promise any significant amount of money at the moment. (Statement)
EE: Something as small as .05 could help. (Statement)
EE: I understand financial strain I my self have been struggling. (Statement)",hpos+,3,36,train
"EE: Something as small as .05 could help. (Statement)
EE: I understand financial strain I my self have been struggling. (Statement)
EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement)",hneg+,3,37,train
"EE: I understand financial strain I my self have been struggling. (Statement)
EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement)
EE: I would be interested in donating five cents. (Statement)",hpos+,3,38,train
"EE: It is much easier for me to donate from this platform that to pay out of pocket, and it sounds like it would be easier for you as well. (Statement)
EE: I would be interested in donating five cents. (Statement)
EE: I could definitely do that. (Statement)",hpos+,3,39,train
"EE: I would be interested in donating five cents. (Statement)
EE: I could definitely do that. (Statement)
EE: Sorry I can't donate more :( (Disruption)",spos-,3,40,train
"EE: I could definitely do that. (Statement)
EE: Sorry I can't donate more :( (Disruption)
EE: 05 is perfect! (Statement)",hpos+,3,41,train
"EE: Sorry I can't donate more :( (Disruption)
EE: 05 is perfect! (Statement)
EE: Thank you so much for your donation! (Statement)",hpos+,3,42,train
EE: Hello! (Statement),other,4,0,train
"EE: Hello! (Statement)
EE: Are you aware of Save the Children organization? (Question)",other,4,1,train
"EE: Hello! (Statement)
EE: Are you aware of Save the Children organization? (Question)
EE: I have a very rudimentary understanding. (Statement)",other,4,2,train
"EE: Are you aware of Save the Children organization? (Question)
EE: I have a very rudimentary understanding. (Statement)
EE: I think it has to do with helping sick children. (Statement)",other,4,3,train
"EE: I have a very rudimentary understanding. (Statement)
EE: I think it has to do with helping sick children. (Statement)
EE: Save the Children is an international non-governmental organization. (Statement)",spos+,4,4,train
"EE: I think it has to do with helping sick children. (Statement)
EE: Save the Children is an international non-governmental organization. (Statement)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)",spos+,4,5,train
"EE: Save the Children is an international non-governmental organization. (Statement)
EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)
EE: That is a great cause. (Statement)",hpos+,4,6,train
"EE: It's mission is promote children's rights, provide relief and aid children in developing countries. (Statement)
EE: That is a great cause. (Statement)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)",sneg+,4,7,train
"EE: That is a great cause. (Statement)
EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)
EE: Especially animal organizations. (Statement)",sneg+,4,8,train
"EE: However, I am of the opinion that we should provide relief to causes in our country first. (Statement)
EE: Especially animal organizations. (Statement)
EE: While it is true that relief is also needed domestically. (Statement)",hpos+,4,9,train
"EE: Especially animal organizations. (Statement)
EE: While it is true that relief is also needed domestically. (Statement)
EE: The stand of living in developing nations does not compare with our own. (Statement)",other,4,10,train
"EE: While it is true that relief is also needed domestically. (Statement)
EE: The stand of living in developing nations does not compare with our own. (Statement)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)",other,4,11,train
"EE: The stand of living in developing nations does not compare with our own. (Statement)
EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)
EE: that is true. (Statement)",hpos+,4,12,train
"EE: Most of these nations are war zones and children face this daily threat of violence against them. (Statement)
EE: that is true. (Statement)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)",sneg+,4,13,train
"EE: that is true. (Statement)
EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)
EE: How do you feel about animal charities? (Question)",other,4,14,train
"EE: I guess I am naive and like to live in ignorance where it is bliss. (Statement)
EE: How do you feel about animal charities? (Question)
EE: This is where your donation would help make a difference for these children. (Statement)",hpos+,4,15,train
"EE: How do you feel about animal charities? (Question)
EE: This is where your donation would help make a difference for these children. (Statement)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)",hpos+,4,16,train
"EE: This is where your donation would help make a difference for these children. (Statement)
EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)
EE: Small donations really do add up and make a difference. (Statement)",hpos+,4,17,train
"EE: Your donation would assist the Save the Children organization in promoting their mission statement. (Statement)
EE: Small donations really do add up and make a difference. (Statement)
EE: Finally, I am also a fan of animal charities. (Statement)",other,4,18,train
"EE: Small donations really do add up and make a difference. (Statement)
EE: Finally, I am also a fan of animal charities. (Statement)
EE: That is true that it requires very little money to help children in developing nations. (Statement)",hpos+,4,19,train
"EE: Finally, I am also a fan of animal charities. (Statement)
EE: That is true that it requires very little money to help children in developing nations. (Statement)
EE: So you charity of choice is Save the Children? (Question)",other,4,20,train
"EE: That is true that it requires very little money to help children in developing nations. (Statement)
EE: So you charity of choice is Save the Children? (Question)
EE: Or do you donate to other ones also? (Question)",other,4,21,train
"EE: So you charity of choice is Save the Children? (Question)
EE: Or do you donate to other ones also? (Question)
EE: My charity of choice is Save the Children. (Statement)",spos+,4,22,train
"EE: Or do you donate to other ones also? (Question)
EE: My charity of choice is Save the Children. (Statement)
EE: I strongly identify with their causes and goals. (Statement)",spos+,4,23,train
"EE: My charity of choice is Save the Children. (Statement)
EE: I strongly identify with their causes and goals. (Statement)
EE: Do you donate money only? (Question)",other,4,24,train
"EE: I strongly identify with their causes and goals. (Statement)
EE: Do you donate money only? (Question)
EE: Or do you also volunteer your time? (Question)",other,4,25,train
"EE: Do you donate money only? (Question)
EE: Or do you also volunteer your time? (Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement)",hpos+,4,26,train
"EE: Or do you also volunteer your time? (Question)
EE: I donate money to this organization and would encourage you to do the same. (Statement)
EE: Your donation will be directly deducted from your task payment. (Statement)",other,4,27,train
"EE: I donate money to this organization and would encourage you to do the same. (Statement)
EE: Your donation will be directly deducted from your task payment. (Statement)
EE: You can choose any amount from $0 to all your payment. (Statement)",other,4,28,train
"EE: Your donation will be directly deducted from your task payment. (Statement)
EE: You can choose any amount from $0 to all your payment. (Statement)
EE: I would be willing to donate 10 cents. (Statement)",hpos+,4,29,train
"EE: You can choose any amount from $0 to all your payment. (Statement)
EE: I would be willing to donate 10 cents. (Statement)
EE: I make large donations every year so my budget is limited. (Statement)",spos+,4,30,train
"EE: I would be willing to donate 10 cents. (Statement)
EE: I make large donations every year so my budget is limited. (Statement)
EE: But I do agree with the points you made in support. (Statement)",hpos+,4,31,train
"EE: I make large donations every year so my budget is limited. (Statement)
EE: But I do agree with the points you made in support. (Statement)
EE: Would you consider volunteering time in addition to money? (Question)",other,4,32,train
"EE: But I do agree with the points you made in support. (Statement)
EE: Would you consider volunteering time in addition to money? (Question)
EE: I appreciate your help in supporting this cause. (Statement)",hpos+,4,33,train
"EE: Would you consider volunteering time in addition to money? (Question)
EE: I appreciate your help in supporting this cause. (Statement)
EE: I would consider volunteering my time in addition to the money. (Statement)",other,4,34,train
"EE: I appreciate your help in supporting this cause. (Statement)
EE: I would consider volunteering my time in addition to the money. (Statement)
EE: I believe it would be a valuable experience. (Statement)",other,4,35,train
"EE: I would consider volunteering my time in addition to the money. (Statement)
EE: I believe it would be a valuable experience. (Statement)
EE: What other charities do you support or is your charity of choice? (Question)",other,4,36,train
"EE: I believe it would be a valuable experience. (Statement)
EE: What other charities do you support or is your charity of choice? (Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement)",spos+,4,37,train
"EE: What other charities do you support or is your charity of choice? (Question)
EE: My charity of choice is the italian gryhound florida rescue group. (Statement)
EE: They save miniture IG dogs. (Statement)",other,4,38,train
"EE: My charity of choice is the italian gryhound florida rescue group. (Statement)
EE: They save miniture IG dogs. (Statement)
EE: I adopted one years ago and she is the best. (Statement)",other,4,39,train
"EE: They save miniture IG dogs. (Statement)
EE: I adopted one years ago and she is the best. (Statement)
EE: But children's charities are great too. (Statement)",hpos+,4,40,train
"EE: I adopted one years ago and she is the best. (Statement)
EE: But children's charities are great too. (Statement)
EE: Are you familiar with the one where they make dreams come true? (Question)",other,4,41,train
"EE: But children's charities are great too. (Statement)
EE: Are you familiar with the one where they make dreams come true? (Question)
EE: That is great! (Statement)",hpos+,4,42,train
"EE: Are you familiar with the one where they make dreams come true? (Question)
EE: That is great! (Statement)
EE: Animal charities are pretty great too! (Statement)",hpos+,4,43,train
"EE: That is great! (Statement)
EE: Animal charities are pretty great too! (Statement)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)",other,4,44,train
"EE: Animal charities are pretty great too! (Statement)
EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)
EE: Celebrities often get involved and donate time. (Statement)",other,4,45,train
"EE: And I'm only familiar with the name with organization that make dreams come true, but nonetheless would like to learn more about them. (Statement)
EE: Celebrities often get involved and donate time. (Statement)
EE: It's really cool. (Statement)",other,4,46,train
"EE: Celebrities often get involved and donate time. (Statement)
EE: It's really cool. (Statement)
EE: I think Disney World participates too. (Statement)",other,4,47,train
"EE: It's really cool. (Statement)
EE: I think Disney World participates too. (Statement)
EE: That sounds awesome and am glad to see celebrities get involved. (Statement)",hpos+,4,48,train
"EE: I think Disney World participates too. (Statement)
EE: That sounds awesome and am glad to see celebrities get involved. (Statement)
EE: Their involvement often helps to expand these charities' missions. (Statement)",other,4,49,train
"EE: That sounds awesome and am glad to see celebrities get involved. (Statement)
EE: Their involvement often helps to expand these charities' missions. (Statement)
EE: For sure. (Statement)",hpos+,4,50,train
"EE: Their involvement often helps to expand these charities' missions. (Statement)
EE: For sure. (Statement)
EE: It gets the word out and makes people want to follow suit. (Statement)",other,4,51,train
"EE: For sure. (Statement)
EE: It gets the word out and makes people want to follow suit. (Statement)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)",other,4,52,train
"EE: It gets the word out and makes people want to follow suit. (Statement)
EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)
EE: I definitely agree with all those points. (Statement)",hpos+,4,53,train
"EE: Plus it is good for celebs because it gets people to have soft spots for them. (Statement)
EE: I definitely agree with all those points. (Statement)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement)",other,4,54,train
"EE: I definitely agree with all those points. (Statement)
EE: Their support can make the difference between making a charity reach its goals or not. (Statement)
EE: Helping others is necessary and makes you feel good too. (Statement)",other,4,55,train
EE: Good evening how are you doing today? (Question),other,5,0,train
"EE: Good evening how are you doing today? (Question)
EE: good thanks. (Statement)",other,5,1,train
"EE: Good evening how are you doing today? (Question)
EE: good thanks. (Statement)
EE: I am writing to ask you to donate 10 dollars to save the children. (Statement)",hneg-,5,2,train
"EE: good thanks. (Statement)
EE: I am writing to ask you to donate 10 dollars to save the children. (Statement)
EE: This organization helps children's rights and supports children living in developing countries (Disruption)",spos+,5,3,train
"EE: I am writing to ask you to donate 10 dollars to save the children. (Statement)
EE: This organization helps children's rights and supports children living in developing countries (Disruption)
EE: Yes I would (Disruption)",hpos+,5,4,train
"EE: This organization helps children's rights and supports children living in developing countries (Disruption)
EE: Yes I would (Disruption)
EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Statement)",hpos+,5,5,train
"EE: Yes I would (Disruption)
EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Statement)
EE: I know it does I'll donate 5 dollars (Disruption)",hpos+,5,6,train
"EE: Your donation is essential to help ensuring children's rights to health, education, safety, etc. It will make a real difference in the world. (Statement)
EE: I know it does I'll donate 5 dollars (Disruption)
EE: We have many children who starve and die of hunger. (Statement)",hpos+,5,7,train
"EE: I know it does I'll donate 5 dollars (Disruption)
EE: We have many children who starve and die of hunger. (Statement)
EE: You donation will stop this from happening and possible save a child's life (Disruption)",hpos+,5,8,train
"EE: We have many children who starve and die of hunger. (Statement)
EE: You donation will stop this from happening and possible save a child's life (Disruption)
EE: I realize that (Disruption)",other,5,9,train
"EE: You donation will stop this from happening and possible save a child's life (Disruption)
EE: I realize that (Disruption)
EE: Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years. (Statement)",spos+,5,10,train
"EE: I realize that (Disruption)
EE: Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years. (Statement)
EE: That's is good (Disruption)",hpos+,5,11,train
"EE: Save the children have been fight child hunger and disease for many years We have made a big inpact in these children's lives over the many years. (Statement)
EE: That's is good (Disruption)
EE: We have not received much support for these children. (Statement)",hpos+,5,12,train
"EE: That's is good (Disruption)
EE: We have not received much support for these children. (Statement)
EE: For instance, millions of Syrian children have grown up facing the daily threat of violence. (Statement)",hpos+,5,13,train
"EE: We have not received much support for these children. (Statement)
EE: For instance, millions of Syrian children have grown up facing the daily threat of violence. (Statement)
EE: In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. (Statement)",hpos+,5,14,train
"EE: For instance, millions of Syrian children have grown up facing the daily threat of violence. (Statement)
EE: In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. (Statement)
EE: Your donation could possible go to this problem and help many young children (Disruption)",hpos+,5,15,train
"EE: In the first two months of 2018 alone, 1,000 children were reportedly killed or injured in intensifying violence. (Statement)
EE: Your donation could possible go to this problem and help many young children (Disruption)
EE: Yes I know I will donate 5 dollars (Disruption)",hpos+,5,16,train
"EE: Your donation could possible go to this problem and help many young children (Disruption)
EE: Yes I know I will donate 5 dollars (Disruption)
EE: This will help out tremendously! (Statement)",hpos+,5,17,train
"EE: Yes I know I will donate 5 dollars (Disruption)
EE: This will help out tremendously! (Statement)
EE: i know it will (Disruption)",other,5,18,train
"EE: This will help out tremendously! (Statement)
EE: i know it will (Disruption)
EE: If you could please ask you friends and family to help? (Question)",other,5,19,train
"EE: i know it will (Disruption)
EE: If you could please ask you friends and family to help? (Question)
EE: I will are you going to help (Disruption)",other,5,20,train
"EE: If you could please ask you friends and family to help? (Question)
EE: I will are you going to help (Disruption)
EE: Convince them that they waste too much money on unnecessary stuff like snack and candy. (Statement)",other,5,21,train
"EE: I will are you going to help (Disruption)
EE: Convince them that they waste too much money on unnecessary stuff like snack and candy. (Statement)
EE: They could be helping people with their money' (Disruption)",other,5,22,train
"EE: Convince them that they waste too much money on unnecessary stuff like snack and candy. (Statement)
EE: They could be helping people with their money' (Disruption)
EE: yes I know (Disruption)",other,5,23,train
"EE: They could be helping people with their money' (Disruption)
EE: yes I know (Disruption)
EE: Please look at our website URL You can find out a lot about Save the children. It shows you all our sucess stories. (Statement)",other,5,24,train
"EE: yes I know (Disruption)
EE: Please look at our website URL You can find out a lot about Save the children. It shows you all our sucess stories. (Statement)
EE: yes I have in going to donate (Disruption)",other,5,25,train
"EE: Please look at our website URL You can find out a lot about Save the children. It shows you all our sucess stories. (Statement)
EE: yes I have in going to donate (Disruption)
EE: Okay great! (Statement)",other,5,26,train
"EE: yes I have in going to donate (Disruption)
EE: Okay great! (Statement)
EE: Thank you so much for your time and donation. (Statement)",hpos+,5,27,train
"EE: Okay great! (Statement)
EE: Thank you so much for your time and donation. (Statement)
EE: We appreciate any help we can get. (Statement)",hpos+,5,28,train
"EE: Thank you so much for your time and donation. (Statement)
EE: We appreciate any help we can get. (Statement)
EE: Remember to pass along our info to friends and family. Thank You and good night! (Statement)",other,5,29,train
EE: Good afternoon/evening (Disruption),other,6,0,train
"EE: Good afternoon/evening (Disruption)
EE: Hello (Disruption)",other,6,1,train
"EE: Good afternoon/evening (Disruption)
EE: Hello (Disruption)
EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)",other,6,2,train
"EE: Hello (Disruption)
EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)
EE: Nope, what do you recommend? (Question)",other,6,3,train
"EE: Looks like there might be a bonus coming at the end of this HIT, have you got any plans for the money? (Question)
EE: Nope, what do you recommend? (Question)
EE: I read a lot about the Save the Children charity before I came in here. (Statement)",other,6,4,train
"EE: Nope, what do you recommend? (Question)
EE: I read a lot about the Save the Children charity before I came in here. (Statement)
EE: I hope that more people will donate a portion of their income. (Statement)",other,6,5,train
"EE: I read a lot about the Save the Children charity before I came in here. (Statement)
EE: I hope that more people will donate a portion of their income. (Statement)
EE: Even small amounts will definitely help (Disruption)",other,6,6,train
"EE: I hope that more people will donate a portion of their income. (Statement)
EE: Even small amounts will definitely help (Disruption)
EE: What's Save the Children all about? (Question)",hneg-,6,7,train
